type,id,status,description,amount,account,balance,direction,class,institution,postDate,subClass_title,subClass_code
transaction,7ac5796d-19da-4aa6-9542-9a8f688c0a98,posted,deposit,613.56,16490bb2-d843-418c-940e-0be8458b8f12,0.00,credit,transfer,AU00000,2022-10-15T00:00:00Z,Depository Financial Intermediation,622
transaction,fd059e28-cb05-4925-9803-c2938520673f,posted,loan draw down,5000.00,16490bb2-d843-418c-940e-0be8458b8f12,0.00,credit,transfer,AU00000,2022-10-09T00:00:00Z,Auxiliary Finance and Investment Services,641
transaction,ad8c73ec-bc5d-4704-8652-84862e56bf37,posted,loan installment   loan repayment from a/c 12-999-000,1288.61,16490bb2-d843-418c-940e-0be8458b8f12,0.00,credit,transfer,AU00000,2022-10-05T00:00:00Z,Auxiliary Finance and Investment Services,641
transaction,30bf4a95-6ebc-4ee2-b41f-d8c843b5172b,posted,interest charged,692.80,16490bb2-d843-418c-940e-0be8458b8f12,0.00,credit,interest,AU00000,2022-09-30T00:00:00Z,,
transaction,84b92ada-b923-4229-88f4-d8d536e80fe8,posted,loan installment   loan repayment from a/c 12-999-000,1286.78,16490bb2-d843-418c-940e-0be8458b8f12,0.00,credit,transfer,AU00000,2022-09-04T00:00:00Z,Auxiliary Finance and Investment Services,641
transaction,bf880daa-d17c-4494-a42f-5151909dc620,posted,interest charged,694.90,16490bb2-d843-418c-940e-0be8458b8f12,0.00,credit,interest,AU00000,2022-08-31T00:00:00Z,,
transaction,3cfd1b35-4566-459c-a7aa-96357e1f1ff9,posted,loan installment   loan repayment from a/c 12-999-000,1282.66,16490bb2-d843-418c-940e-0be8458b8f12,0.00,credit,transfer,AU00000,2022-08-03T00:00:00Z,Auxiliary Finance and Investment Services,641
transaction,61ff0984-16c5-4908-b5ba-623625a832d1,posted,interest charged,693.49,16490bb2-d843-418c-940e-0be8458b8f12,0.00,credit,interest,AU00000,2022-07-31T00:00:00Z,,
transaction,2a85dfad-967b-4992-8021-4a3d3e2a6953,posted,deposit,771.30,16490bb2-d843-418c-940e-0be8458b8f12,0.00,credit,transfer,AU00000,2022-07-15T00:00:00Z,Depository Financial Intermediation,622
transaction,e8786854-0475-412b-b137-55f30d19ddd7,posted,loan draw down,5000.00,16490bb2-d843-418c-940e-0be8458b8f12,0.00,credit,transfer,AU00000,2022-07-09T00:00:00Z,Auxiliary Finance and Investment Services,641
transaction,94cdebfd-1319-4403-baa8-57f17a50dd6b,posted,loan installment   loan repayment from a/c 12-999-000,1285.09,16490bb2-d843-418c-940e-0be8458b8f12,0.00,credit,transfer,AU00000,2022-07-04T00:00:00Z,Auxiliary Finance and Investment Services,641
transaction,c0bca407-8ee7-4949-ac47-e5346f965d40,posted,interest charged,689.33,16490bb2-d843-418c-940e-0be8458b8f12,0.00,credit,interest,AU00000,2022-06-30T00:00:00Z,,
transaction,e7e2f1ad-c9de-4a1d-89d1-80cb1da94733,posted,loan installment   loan repayment from a/c 12-999-000,1283.12,16490bb2-d843-418c-940e-0be8458b8f12,0.00,credit,transfer,AU00000,2022-06-03T00:00:00Z,Auxiliary Finance and Investment Services,641
transaction,14097496-157e-4553-a107-bd33d985bb8e,posted,interest charged,689.04,16490bb2-d843-418c-940e-0be8458b8f12,0.00,credit,interest,AU00000,2022-05-30T00:00:00Z,,
transaction,4425cda6-d45a-4608-8caa-7f2bedb2deb1,posted,loan installment   loan repayment from a/c 12-999-000,1284.41,16490bb2-d843-418c-940e-0be8458b8f12,0.00,credit,transfer,AU00000,2022-05-04T00:00:00Z,Auxiliary Finance and Investment Services,641
transaction,91590701-abfc-43e6-87c8-4e8eba9ca22e,posted,interest charged,694.37,16490bb2-d843-418c-940e-0be8458b8f12,0.00,credit,interest,AU00000,2022-04-30T00:00:00Z,,
transaction,8b2637e4-2e1f-43a1-8596-8d930c21d38c,posted,deposit,1180.62,16490bb2-d843-418c-940e-0be8458b8f12,0.00,credit,transfer,AU00000,2022-04-15T00:00:00Z,Depository Financial Intermediation,622
transaction,c2143a3a-135e-4530-a985-18109e7131c8,posted,loan draw down,5000.00,16490bb2-d843-418c-940e-0be8458b8f12,0.00,credit,transfer,AU00000,2022-04-09T00:00:00Z,Auxiliary Finance and Investment Services,641
transaction,7f93d6de-8317-4f3a-8eb0-e28724a9938b,posted,loan installment   loan repayment from a/c 12-999-000,1289.74,16490bb2-d843-418c-940e-0be8458b8f12,0.00,credit,transfer,AU00000,2022-04-05T00:00:00Z,Auxiliary Finance and Investment Services,641
transaction,b9c886d4-6b20-455f-a400-037e21287a3f,posted,interest charged,694.01,16490bb2-d843-418c-940e-0be8458b8f12,0.00,credit,interest,AU00000,2022-03-31T00:00:00Z,,
transaction,6795782e-bf23-43ad-af0e-eceff5696a78,posted,deposit,1208.82,16490bb2-d843-418c-940e-0be8458b8f12,0.00,credit,transfer,AU00000,2022-03-15T00:00:00Z,Depository Financial Intermediation,622
transaction,01c281fc-80be-4af5-9295-56125c75508e,posted,loan draw down,5000.00,16490bb2-d843-418c-940e-0be8458b8f12,0.00,credit,transfer,AU00000,2022-03-09T00:00:00Z,Auxiliary Finance and Investment Services,641
transaction,c2613cce-2d31-424e-b1ba-059a19e5fc9a,posted,loan installment   loan repayment from a/c 12-999-000,1287.65,16490bb2-d843-418c-940e-0be8458b8f12,0.00,credit,transfer,AU00000,2022-03-05T00:00:00Z,Auxiliary Finance and Investment Services,641
transaction,8f24cdf1-e10c-4cc3-a2b0-f3e40c8aeef3,posted,interest charged,694.14,16490bb2-d843-418c-940e-0be8458b8f12,0.00,credit,interest,AU00000,2022-02-28T00:00:00Z,,
transaction,1cb57148-55f3-43e9-b620-1eef9f5f83a2,posted,loan installment   loan repayment from a/c 12-999-000,1284.20,16490bb2-d843-418c-940e-0be8458b8f12,0.00,credit,transfer,AU00000,2022-02-04T00:00:00Z,Auxiliary Finance and Investment Services,641
transaction,06d99693-5973-49dc-a3fa-b439ab89b528,posted,interest charged,692.76,16490bb2-d843-418c-940e-0be8458b8f12,0.00,credit,interest,AU00000,2022-01-31T00:00:00Z,,
transaction,36de0539-7d84-4ae3-9e65-4e6018c0660a,posted,loan installment   loan repayment from a/c 12-999-000,1287.96,16490bb2-d843-418c-940e-0be8458b8f12,0.00,credit,transfer,AU00000,2022-01-05T00:00:00Z,Auxiliary Finance and Investment Services,641
transaction,f5955346-16c0-4825-8d8b-91178202703a,posted,interest charged,690.48,16490bb2-d843-418c-940e-0be8458b8f12,0.00,credit,interest,AU00000,2021-12-30T00:00:00Z,,
transaction,2acfe6b8-bf4a-4b14-80a6-7799527eb0bc,posted,loan installment   loan repayment from a/c 12-999-000,1285.47,16490bb2-d843-418c-940e-0be8458b8f12,0.00,credit,transfer,AU00000,2021-12-04T00:00:00Z,Auxiliary Finance and Investment Services,641
transaction,1a930b8c-715e-4cbe-a179-b4c39c9b1921,posted,interest charged,691.14,16490bb2-d843-418c-940e-0be8458b8f12,0.00,credit,interest,AU00000,2021-11-30T00:00:00Z,,
transaction,9d9bd6ed-8a4b-4c7b-9f3a-cc58a5d2dc94,posted,loan installment   loan repayment from a/c 12-999-000,1286.02,16490bb2-d843-418c-940e-0be8458b8f12,0.00,credit,transfer,AU00000,2021-11-04T00:00:00Z,Auxiliary Finance and Investment Services,641
transaction,b665e514-8e48-4245-a336-ecca5463c67a,posted,interest charged,695.22,16490bb2-d843-418c-940e-0be8458b8f12,0.00,credit,interest,AU00000,2021-10-31T00:00:00Z,,
transaction,08a1f835-0434-4144-9a16-7f9c774da46d,posted,loan installment   loan repayment from a/c 12-999-000,1286.73,16490bb2-d843-418c-940e-0be8458b8f12,0.00,credit,transfer,AU00000,2021-10-04T00:00:00Z,Auxiliary Finance and Investment Services,641
transaction,449d0b18-de9a-417f-b27e-a1ae769db565,posted,interest charged,695.37,16490bb2-d843-418c-940e-0be8458b8f12,0.00,credit,interest,AU00000,2021-09-30T00:00:00Z,,
transaction,b2be2cf8-301c-4a3a-81e3-027ff9a581d9,posted,deposit,630.57,16490bb2-d843-418c-940e-0be8458b8f12,0.00,credit,transfer,AU00000,2021-09-15T00:00:00Z,Depository Financial Intermediation,622
transaction,ab47b0ab-2eac-439a-80f3-80d5d9336ccf,posted,loan draw down,5000.00,16490bb2-d843-418c-940e-0be8458b8f12,0.00,credit,transfer,AU00000,2021-09-09T00:00:00Z,Auxiliary Finance and Investment Services,641
transaction,605f1e13-2515-44cf-b551-24884af819c8,posted,loan installment   loan repayment from a/c 12-999-000,1280.50,16490bb2-d843-418c-940e-0be8458b8f12,0.00,credit,transfer,AU00000,2021-09-03T00:00:00Z,Auxiliary Finance and Investment Services,641
transaction,12d3b1a6-8c99-4426-b2d4-5bb077286cf5,posted,interest charged,693.62,16490bb2-d843-418c-940e-0be8458b8f12,0.00,credit,interest,AU00000,2021-08-31T00:00:00Z,,
transaction,727538c7-8acc-417d-91e3-1469491adf14,posted,loan installment   loan repayment from a/c 12-999-000,1284.43,16490bb2-d843-418c-940e-0be8458b8f12,0.00,credit,transfer,AU00000,2021-08-04T00:00:00Z,Auxiliary Finance and Investment Services,641
transaction,0eb26e51-a2b6-4a94-bd62-67a27d369596,posted,interest charged,689.96,16490bb2-d843-418c-940e-0be8458b8f12,0.00,credit,interest,AU00000,2021-07-30T00:00:00Z,,
transaction,e3e857ef-90b1-42e7-9524-d73d230827b3,posted,deposit,937.20,16490bb2-d843-418c-940e-0be8458b8f12,0.00,credit,transfer,AU00000,2021-07-15T00:00:00Z,Depository Financial Intermediation,622
transaction,be53843c-3b85-4b93-8b24-33f712f3ae7a,posted,loan draw down,5000.00,16490bb2-d843-418c-940e-0be8458b8f12,0.00,credit,transfer,AU00000,2021-07-09T00:00:00Z,Auxiliary Finance and Investment Services,641
transaction,bc3cbf12-e3ff-4222-874a-ba8cf2572362,posted,loan installment   loan repayment from a/c 12-999-000,1289.81,16490bb2-d843-418c-940e-0be8458b8f12,0.00,credit,transfer,AU00000,2021-07-05T00:00:00Z,Auxiliary Finance and Investment Services,641
transaction,a992b053-c499-4de9-8ace-3495cdf88f67,posted,interest charged,690.76,16490bb2-d843-418c-940e-0be8458b8f12,0.00,credit,interest,AU00000,2021-06-30T00:00:00Z,,
transaction,2ee5986f-c69b-499f-9044-739fcfc17faf,posted,loan installment   loan repayment from a/c 12-999-000,1284.31,16490bb2-d843-418c-940e-0be8458b8f12,0.00,credit,transfer,AU00000,2021-06-04T00:00:00Z,Auxiliary Finance and Investment Services,641
transaction,cf69b468-ceaf-4422-b830-21e370b59d15,posted,interest charged,694.87,16490bb2-d843-418c-940e-0be8458b8f12,0.00,credit,interest,AU00000,2021-05-31T00:00:00Z,,
transaction,8a37b8ee-3c49-419d-91ec-12c70846718a,posted,deposit,515.23,16490bb2-d843-418c-940e-0be8458b8f12,0.00,credit,transfer,AU00000,2021-05-15T00:00:00Z,Depository Financial Intermediation,622
transaction,9b59ba5c-188f-4659-ac6d-8de34cf5f8d4,posted,loan draw down,5000.00,16490bb2-d843-418c-940e-0be8458b8f12,0.00,credit,transfer,AU00000,2021-05-09T00:00:00Z,Auxiliary Finance and Investment Services,641
transaction,bc69e0dd-cd81-4237-9b45-1d4de1735554,posted,loan installment   loan repayment from a/c 12-999-000,1281.79,16490bb2-d843-418c-940e-0be8458b8f12,0.00,credit,transfer,AU00000,2021-05-03T00:00:00Z,Auxiliary Finance and Investment Services,641
transaction,16512516-1581-404f-9abc-0277bee23e98,posted,interest charged,695.55,16490bb2-d843-418c-940e-0be8458b8f12,0.00,credit,interest,AU00000,2021-04-30T00:00:00Z,,
transaction,455c4274-584f-499b-98ff-21a37aca7db8,posted,deposit,651.75,16490bb2-d843-418c-940e-0be8458b8f12,0.00,credit,transfer,AU00000,2021-04-15T00:00:00Z,Depository Financial Intermediation,622
transaction,2d1d79ce-e112-4e30-8357-e1e31668ae64,posted,loan draw down,5000.00,16490bb2-d843-418c-940e-0be8458b8f12,0.00,credit,transfer,AU00000,2021-04-09T00:00:00Z,Auxiliary Finance and Investment Services,641
transaction,0dd138c1-24b2-4b28-9eae-0ff4f482668b,posted,loan installment   loan repayment from a/c 12-999-000,1285.78,16490bb2-d843-418c-940e-0be8458b8f12,0.00,credit,transfer,AU00000,2021-04-04T00:00:00Z,Auxiliary Finance and Investment Services,641
transaction,4c016592-fde0-47ed-9937-0cec2bd10e6d,posted,interest charged,691.56,16490bb2-d843-418c-940e-0be8458b8f12,0.00,credit,interest,AU00000,2021-03-30T00:00:00Z,,
transaction,11d8f8a9-6455-4798-bad8-573ecac9055a,posted,loan installment   loan repayment from a/c 12-999-000,1290.24,16490bb2-d843-418c-940e-0be8458b8f12,0.00,credit,transfer,AU00000,2021-03-05T00:00:00Z,Auxiliary Finance and Investment Services,641
transaction,de8756c8-8a54-4053-abc6-66d025879256,posted,interest charged,690.03,16490bb2-d843-418c-940e-0be8458b8f12,0.00,credit,interest,AU00000,2021-02-28T00:00:00Z,,
transaction,42ed63ca-30dc-4c4f-88bc-2f26f095d5a6,posted,deposit,1137.92,16490bb2-d843-418c-940e-0be8458b8f12,0.00,credit,transfer,AU00000,2021-02-15T00:00:00Z,Depository Financial Intermediation,622
transaction,6f68e338-7dc5-4dfa-9bb3-f78c5428f215,posted,loan draw down,5000.00,16490bb2-d843-418c-940e-0be8458b8f12,0.00,credit,transfer,AU00000,2021-02-09T00:00:00Z,Auxiliary Finance and Investment Services,641
transaction,70326ec5-4d3a-4662-a2bd-4afddd6beaba,posted,loan installment   loan repayment from a/c 12-999-000,1286.63,16490bb2-d843-418c-940e-0be8458b8f12,0.00,credit,transfer,AU00000,2021-02-04T00:00:00Z,Auxiliary Finance and Investment Services,641
transaction,d9170684-2f24-46da-a893-43866b6b3f2e,posted,interest charged,693.77,16490bb2-d843-418c-940e-0be8458b8f12,0.00,credit,interest,AU00000,2021-01-31T00:00:00Z,,
transaction,98b2e9c1-f9a1-49fd-87af-280356c0fb16,posted,loan installment   loan repayment from a/c 12-999-000,1290.84,16490bb2-d843-418c-940e-0be8458b8f12,0.00,credit,transfer,AU00000,2021-01-05T00:00:00Z,Auxiliary Finance and Investment Services,641
transaction,06c5589d-dc40-41ad-9f63-3662e4c4cfd9,posted,Contribution - Super Guarantee,568.83,3d57dced-3c62-42eb-8a54-d2b44c93ebf2,0.00,credit,transfer,AU00000,2023-11-11T00:00:00Z,Superannuation Funds,633
transaction,4163e7ca-465d-459f-8f75-dd00ae5e324f,posted,Contribution - Super Guarantee,494.81,3d57dced-3c62-42eb-8a54-d2b44c93ebf2,0.00,credit,transfer,AU00000,2023-11-08T00:00:00Z,Superannuation Funds,633
transaction,43965350-633f-4fa6-914e-c040971453a4,posted,Transfer in,449.46,3d57dced-3c62-42eb-8a54-d2b44c93ebf2,0.00,credit,transfer,AU00000,2023-11-05T00:00:00Z,Auxiliary Finance and Investment Services,641
transaction,00647789-c8ce-4c8a-b622-9f615a0d9389,posted,Income - Cash Account,15.93,3d57dced-3c62-42eb-8a54-d2b44c93ebf2,0.00,credit,transfer,AU00000,2023-10-31T00:00:00Z,Unknown,0
transaction,98a61239-f7e1-4f47-b77a-e356af7bee00,posted,Transfer in,1327.64,3d57dced-3c62-42eb-8a54-d2b44c93ebf2,0.00,credit,transfer,AU00000,2023-10-14T00:00:00Z,Auxiliary Finance and Investment Services,641
transaction,eb9b4f95-a727-497f-8388-34b6db79ebf8,posted,Transfer in,1318.58,3d57dced-3c62-42eb-8a54-d2b44c93ebf2,0.00,credit,transfer,AU00000,2023-10-14T00:00:00Z,Auxiliary Finance and Investment Services,641
transaction,b6667cf4-fc6b-4d7e-9137-afd3d2cdf10c,posted,Contribution - Super Guarantee,523.17,3d57dced-3c62-42eb-8a54-d2b44c93ebf2,0.00,credit,transfer,AU00000,2023-10-09T00:00:00Z,Superannuation Funds,633
transaction,bb0b8d31-6d55-4509-b24a-c71a6f06dafb,posted,Contribution - Super Guarantee,523.78,3d57dced-3c62-42eb-8a54-d2b44c93ebf2,0.00,credit,transfer,AU00000,2023-10-09T00:00:00Z,Superannuation Funds,633
transaction,8056d3f3-dd0a-433b-b840-ea3438700cab,posted,Transfer in,781.06,3d57dced-3c62-42eb-8a54-d2b44c93ebf2,0.00,credit,transfer,AU00000,2023-10-08T00:00:00Z,Auxiliary Finance and Investment Services,641
transaction,8a36b1ea-6711-4591-b6a9-63fd94b30da0,posted,Transfer in,694.14,3d57dced-3c62-42eb-8a54-d2b44c93ebf2,0.00,credit,transfer,AU00000,2023-10-07T00:00:00Z,Auxiliary Finance and Investment Services,641
transaction,ef3d648f-9a7f-40d5-a27c-a63f00c0104d,posted,Transfer in,643.74,3d57dced-3c62-42eb-8a54-d2b44c93ebf2,0.00,credit,transfer,AU00000,2023-10-07T00:00:00Z,Auxiliary Finance and Investment Services,641
transaction,8825d9e3-2449-4229-9972-70ef7b5df347,posted,Income - Cash Account,13.87,3d57dced-3c62-42eb-8a54-d2b44c93ebf2,0.00,credit,transfer,AU00000,2023-09-30T00:00:00Z,Unknown,0
transaction,043fc0db-0712-4d41-bca6-7db892152046,posted,Transfer in,1275.83,3d57dced-3c62-42eb-8a54-d2b44c93ebf2,0.00,credit,transfer,AU00000,2023-09-14T00:00:00Z,Auxiliary Finance and Investment Services,641
transaction,8f338e34-193d-457b-967f-9f321f27fb39,posted,Contribution - Super Guarantee,600.51,3d57dced-3c62-42eb-8a54-d2b44c93ebf2,0.00,credit,transfer,AU00000,2023-09-13T00:00:00Z,Superannuation Funds,633
transaction,02c61fdc-ecdb-40db-8c57-c7d4910b544c,posted,Transfer in,1097.38,3d57dced-3c62-42eb-8a54-d2b44c93ebf2,0.00,credit,transfer,AU00000,2023-09-12T00:00:00Z,Auxiliary Finance and Investment Services,641
transaction,c6ccbeb1-3f9e-4df5-b154-2c60662b685a,posted,Contribution - Super Guarantee,415.81,3d57dced-3c62-42eb-8a54-d2b44c93ebf2,0.00,credit,transfer,AU00000,2023-09-04T00:00:00Z,Superannuation Funds,633
transaction,53d6c709-3859-477b-820f-21d7ced32701,posted,Transfer in,306.82,3d57dced-3c62-42eb-8a54-d2b44c93ebf2,0.00,credit,transfer,AU00000,2023-09-03T00:00:00Z,Auxiliary Finance and Investment Services,641
transaction,7f04dcc4-5da8-44a7-ba6c-7f04e66531ce,posted,Income - Cash Account,14.24,3d57dced-3c62-42eb-8a54-d2b44c93ebf2,0.00,credit,transfer,AU00000,2023-08-30T00:00:00Z,Unknown,0
transaction,81843bb0-8c0c-4f40-bae2-074ded73dba8,posted,Contribution - Super Guarantee,612.93,3d57dced-3c62-42eb-8a54-d2b44c93ebf2,0.00,credit,transfer,AU00000,2023-08-14T00:00:00Z,Superannuation Funds,633
transaction,159184f8-6634-446e-8578-04f93196d5d0,posted,Transfer in,881.87,3d57dced-3c62-42eb-8a54-d2b44c93ebf2,0.00,credit,transfer,AU00000,2023-08-09T00:00:00Z,Auxiliary Finance and Investment Services,641
transaction,584e25a4-c2c0-4d42-b0d7-d3bea8943d75,posted,Transfer in,569.17,3d57dced-3c62-42eb-8a54-d2b44c93ebf2,0.00,credit,transfer,AU00000,2023-08-06T00:00:00Z,Auxiliary Finance and Investment Services,641
transaction,330df9ae-684f-43c6-ad9b-f17068b95477,posted,Transfer in,435.44,3d57dced-3c62-42eb-8a54-d2b44c93ebf2,0.00,credit,transfer,AU00000,2023-08-05T00:00:00Z,Auxiliary Finance and Investment Services,641
