type,id,status,description,amount,account,balance,direction,class,institution,postDate,subClass_title,subClass_code
transaction,6c8d2bf0-f78f-44a8-a697-2e38aa6222f2,posted,COLES 5587 NORTH SYDNEY AU AUS Card xx3481 Value Date: 16/11/2021,-38.73,1ffc861f-a823-4f7f-9023-7b8812cb4c40,0.00,debit,payment,AU00000,2023-11-17T00:00:00Z,Supermarket and Grocery Stores,411
transaction,a4fa1305-04f5-491e-8885-a6f6bd8bc928,posted,EVENT CINEMAS GEORGE SYDNEY AUS Card xx3481 Value Date: 09/11/2021,-15.00,1ffc861f-a823-4f7f-9023-7b8812cb4c40,0.00,debit,payment,AU00000,2023-11-09T00:00:00Z,Motion Picture and Video Activities,551
transaction,fd18b92f-aa85-4c33-9aa3-10355e0c686b,posted,EVENT CINEMAS GEORGE SYDNEY AUS Card xx3481 Value Date: 06/11/2021,-15.00,1ffc861f-a823-4f7f-9023-7b8812cb4c40,0.00,debit,payment,AU00000,2023-11-08T00:00:00Z,Motion Picture and Video Activities,551
transaction,5f52a967-b6c1-4ee8-826c-f9a489bae184,posted,MCDONALDS NARELLAN NARELLAN AUS Card xx3481 Value Date: 06/11/2021,-22.48,1ffc861f-a823-4f7f-9023-7b8812cb4c40,0.00,debit,payment,AU00000,2023-11-06T00:00:00Z,"Cafes, Restaurants and Takeaway Food Services",451
transaction,0b417b31-b5bf-47a6-a709-fb85a2c4febe,posted,Monthly salary,8029.12,1ffc861f-a823-4f7f-9023-7b8812cb4c40,0.00,credit,transfer,AU00000,2023-11-02T00:00:00Z,Electrical and Electronic Goods Retailing,422
transaction,e6dcd7aa-14cf-4ede-a4a7-7dbbe126a50a,posted,MCDONALDS NARELLAN NARELLAN AUS Card xx3481 Value Date: 01/11/2021,-10.91,1ffc861f-a823-4f7f-9023-7b8812cb4c40,0.00,debit,payment,AU00000,2023-11-01T00:00:00Z,"Cafes, Restaurants and Takeaway Food Services",451
transaction,ab3751d2-d7ec-443e-aabf-114ad90e43cb,posted,Eat Now Sydney AU AUS Card xx3481 Value Date: 27/10/2021,-49.40,1ffc861f-a823-4f7f-9023-7b8812cb4c40,0.00,debit,payment,AU00000,2023-10-29T00:00:00Z,"Cafes, Restaurants and Takeaway Food Services",451
transaction,53019f4e-e645-477e-a982-0b45d93c10c2,posted,COLES 5587 NORTH SYDNEY AU AUS Card xx3481 Value Date: 25/10/2021,-52.44,1ffc861f-a823-4f7f-9023-7b8812cb4c40,0.00,debit,payment,AU00000,2023-10-25T00:00:00Z,Supermarket and Grocery Stores,411
transaction,b18cf47f-b04e-48dc-ae98-cb4ec5dd2c83,posted,NIGHT NOODLE MARKET PYRMONT AUS Card xx3481 Value Date: 20/10/2021,-46.47,1ffc861f-a823-4f7f-9023-7b8812cb4c40,0.00,debit,payment,AU00000,2023-10-21T00:00:00Z,"Cafes, Restaurants and Takeaway Food Services",451
transaction,7e63435a-f702-48d3-b30f-417bfa7e9544,posted,EVENT CINEMAS GEORGE SYDNEY AUS Card xx3481 Value Date: 20/10/2021,-15.00,1ffc861f-a823-4f7f-9023-7b8812cb4c40,0.00,debit,payment,AU00000,2023-10-21T00:00:00Z,Motion Picture and Video Activities,551
transaction,35b36d56-6836-4f79-bdf2-b9a5499b5cbc,posted,Eat Now Sydney AU AUS Card xx3481 Value Date: 20/10/2021,-16.55,1ffc861f-a823-4f7f-9023-7b8812cb4c40,0.00,debit,payment,AU00000,2023-10-21T00:00:00Z,"Cafes, Restaurants and Takeaway Food Services",451
transaction,8faf42f6-b074-48a6-9330-d26558cd32be,posted,EVENT CINEMAS GEORGE SYDNEY AUS Card xx3481 Value Date: 20/10/2021,-15.00,1ffc861f-a823-4f7f-9023-7b8812cb4c40,0.00,debit,payment,AU00000,2023-10-20T00:00:00Z,Motion Picture and Video Activities,551
transaction,0f43fcb5-8964-48c9-a3f7-a5f93a48e508,posted,NIGHT NOODLE MARKET PYRMONT AUS Card xx3481 Value Date: 17/10/2021,-42.21,1ffc861f-a823-4f7f-9023-7b8812cb4c40,0.00,debit,payment,AU00000,2023-10-19T00:00:00Z,"Cafes, Restaurants and Takeaway Food Services",451
transaction,7bcbc45f-a332-4e90-8452-1c8d2a71793e,posted,EVENT CINEMAS GEORGE SYDNEY AUS Card xx3481 Value Date: 17/10/2021,-15.00,1ffc861f-a823-4f7f-9023-7b8812cb4c40,0.00,debit,payment,AU00000,2023-10-18T00:00:00Z,Motion Picture and Video Activities,551
transaction,afa15016-6b77-43d8-b6aa-4fba85fde0c3,posted,ALDI 93 EASTWOOD NS AUS Card xx3481 Value Date: 15/10/2021,-269.38,1ffc861f-a823-4f7f-9023-7b8812cb4c40,0.00,debit,payment,AU00000,2023-10-17T00:00:00Z,Supermarket and Grocery Stores,411
transaction,84ad94f6-0e64-4174-9247-ca3850b79898,posted,MCDONALDS NARELLAN NARELLAN AUS Card xx3481 Value Date: 15/10/2021,-48.47,1ffc861f-a823-4f7f-9023-7b8812cb4c40,0.00,debit,payment,AU00000,2023-10-16T00:00:00Z,"Cafes, Restaurants and Takeaway Food Services",451
transaction,c6c9e6f5-8032-46dc-b02e-b0ae33204c4c,posted,WOOLWORTHS 1669 SURRY HILLS AUS Card xx3481 Value Date: 14/10/2021,-196.70,1ffc861f-a823-4f7f-9023-7b8812cb4c40,0.00,debit,payment,AU00000,2023-10-14T00:00:00Z,Supermarket and Grocery Stores,411
transaction,a3489dec-afa9-419d-b773-7b5298c57fc9,posted,COLES 5587 NORTH SYDNEY AU AUS Card xx3481 Value Date: 10/10/2021,-31.05,1ffc861f-a823-4f7f-9023-7b8812cb4c40,0.00,debit,payment,AU00000,2023-10-12T00:00:00Z,Supermarket and Grocery Stores,411
transaction,0c521a37-2d5d-4a38-8eec-ba1d27575be7,posted,CHEMIST WAREHOUSE SYDNEY NS AUS Card xx3481 Value Date: 10/10/2021,-43.50,1ffc861f-a823-4f7f-9023-7b8812cb4c40,0.00,debit,payment,AU00000,2023-10-11T00:00:00Z,Pharmaceutical and Other Store-Based Retailing,427
transaction,3249acaa-d95d-4d45-b17f-3b40669b5d40,posted,BUILD-A-BEAR WORKSHO MIRANDA NS AUS Card xx3481 Value Date: %date,-59.03,1ffc861f-a823-4f7f-9023-7b8812cb4c40,0.00,debit,payment,AU00000,2023-10-11T00:00:00Z,Recreational Goods Retailing,424
transaction,a13abcfa-2cd0-419c-81b2-0b8eaac40a31,posted,MCDONALDS NARELLAN NARELLAN AUS Card xx3481 Value Date: 07/10/2021,-31.92,1ffc861f-a823-4f7f-9023-7b8812cb4c40,0.00,debit,payment,AU00000,2023-10-09T00:00:00Z,"Cafes, Restaurants and Takeaway Food Services",451
transaction,bcd4ee83-7eb8-4a87-a5f7-3baf37e7409a,posted,CHEMIST WAREHOUSE SYDNEY NS AUS Card xx3481 Value Date: 06/10/2021,-32.75,1ffc861f-a823-4f7f-9023-7b8812cb4c40,0.00,debit,payment,AU00000,2023-10-08T00:00:00Z,Pharmaceutical and Other Store-Based Retailing,427
transaction,0269be7d-91d7-4185-883c-bee2f61c330e,posted,NIGHT NOODLE MARKET PYRMONT AUS Card xx3481 Value Date: 06/10/2021,-21.69,1ffc861f-a823-4f7f-9023-7b8812cb4c40,0.00,debit,payment,AU00000,2023-10-07T00:00:00Z,"Cafes, Restaurants and Takeaway Food Services",451
transaction,daf4ae54-beb7-482f-a769-3e80f8f4b558,posted,EVENT CINEMAS GEORGE SYDNEY AUS Card xx3481 Value Date: 02/10/2021,-15.00,1ffc861f-a823-4f7f-9023-7b8812cb4c40,0.00,debit,payment,AU00000,2023-10-04T00:00:00Z,Motion Picture and Video Activities,551
transaction,c81713bc-5a65-48f2-b0cf-d18fe77906f3,posted,Monthly salary,8091.52,1ffc861f-a823-4f7f-9023-7b8812cb4c40,0.00,credit,transfer,AU00000,2023-10-04T00:00:00Z,Electrical and Electronic Goods Retailing,422
transaction,435079b5-9b4e-470c-939c-28c4e6c2ef51,posted,ALDI 93 EASTWOOD NS AUS Card xx3481 Value Date: 03/10/2021,-50.80,1ffc861f-a823-4f7f-9023-7b8812cb4c40,0.00,debit,payment,AU00000,2023-10-03T00:00:00Z,Supermarket and Grocery Stores,411
transaction,75ccc489-70ef-40ea-a732-81560e2025e5,posted,COLES 5587 NORTH SYDNEY AU AUS Card xx3481 Value Date: 02/10/2021,-13.87,1ffc861f-a823-4f7f-9023-7b8812cb4c40,0.00,debit,payment,AU00000,2023-10-03T00:00:00Z,Supermarket and Grocery Stores,411
transaction,8df1d249-dfa7-4b4d-9dc2-940d22b7e882,posted,COLES 5587 NORTH SYDNEY AU AUS Card xx3481 Value Date: 01/10/2021,-13.02,1ffc861f-a823-4f7f-9023-7b8812cb4c40,0.00,debit,payment,AU00000,2023-10-02T00:00:00Z,Supermarket and Grocery Stores,411
transaction,ae45e7ee-da39-4ce1-906e-ba4368116209,posted,COLES 5587 NORTH SYDNEY AU AUS Card xx3481 Value Date: 02/10/2021,-12.47,1ffc861f-a823-4f7f-9023-7b8812cb4c40,0.00,debit,payment,AU00000,2023-10-02T00:00:00Z,Supermarket and Grocery Stores,411
transaction,d597db48-1f72-41f0-b85b-a73ba44e9896,posted,COLES 5587 NORTH SYDNEY AU AUS Card xx3481 Value Date: 01/10/2021,-12.38,1ffc861f-a823-4f7f-9023-7b8812cb4c40,0.00,debit,payment,AU00000,2023-10-02T00:00:00Z,Supermarket and Grocery Stores,411
transaction,4abb7e2c-e4e3-4d45-9890-10f1f3da2059,posted,BUILD-A-BEAR WORKSHO MIRANDA NS AUS Card xx3481 Value Date: %date,-11.74,1ffc861f-a823-4f7f-9023-7b8812cb4c40,0.00,debit,payment,AU00000,2023-10-01T00:00:00Z,Recreational Goods Retailing,424
transaction,9b1d6fc7-bad3-406b-a1c9-220f7e3dff65,posted,MCDONALDS NARELLAN NARELLAN AUS Card xx3481 Value Date: 28/09/2021,-80.78,1ffc861f-a823-4f7f-9023-7b8812cb4c40,0.00,debit,payment,AU00000,2023-09-29T00:00:00Z,"Cafes, Restaurants and Takeaway Food Services",451
transaction,afea93be-e0a3-4fd5-8b44-a238d8be5a69,posted,MCDONALDS NARELLAN NARELLAN AUS Card xx3481 Value Date: 27/09/2021,-77.64,1ffc861f-a823-4f7f-9023-7b8812cb4c40,0.00,debit,payment,AU00000,2023-09-28T00:00:00Z,"Cafes, Restaurants and Takeaway Food Services",451
transaction,998429aa-6cff-4604-bb90-edeaeada4cbe,posted,Eat Now Sydney AU AUS Card xx3481 Value Date: 28/09/2021,-43.52,1ffc861f-a823-4f7f-9023-7b8812cb4c40,0.00,debit,payment,AU00000,2023-09-28T00:00:00Z,"Cafes, Restaurants and Takeaway Food Services",451
transaction,48f4af7d-cdde-4777-87b7-30c5a70dff40,posted,NIGHT NOODLE MARKET PYRMONT AUS Card xx3481 Value Date: 22/09/2021,-47.28,1ffc861f-a823-4f7f-9023-7b8812cb4c40,0.00,debit,payment,AU00000,2023-09-22T00:00:00Z,"Cafes, Restaurants and Takeaway Food Services",451
transaction,35aaa7db-6903-4fc2-8527-009867d6fdbd,posted,CHEMIST WAREHOUSE SYDNEY NS AUS Card xx3481 Value Date: 22/09/2021,-76.14,1ffc861f-a823-4f7f-9023-7b8812cb4c40,0.00,debit,payment,AU00000,2023-09-22T00:00:00Z,Pharmaceutical and Other Store-Based Retailing,427
transaction,b1795d84-88d2-436a-aad7-57576888cc36,posted,EVENT CINEMAS GEORGE SYDNEY AUS Card xx3481 Value Date: 22/09/2021,-15.00,1ffc861f-a823-4f7f-9023-7b8812cb4c40,0.00,debit,payment,AU00000,2023-09-22T00:00:00Z,Motion Picture and Video Activities,551
transaction,d786e52c-88dd-4a76-b669-b459ec95e948,posted,NIGHT NOODLE MARKET PYRMONT AUS Card xx3481 Value Date: 21/09/2021,-46.41,1ffc861f-a823-4f7f-9023-7b8812cb4c40,0.00,debit,payment,AU00000,2023-09-21T00:00:00Z,"Cafes, Restaurants and Takeaway Food Services",451
transaction,c1465f7c-3615-42bd-8bb0-9a6707b6f8d1,posted,BUILD-A-BEAR WORKSHO MIRANDA NS AUS Card xx3481 Value Date: %date,-69.60,1ffc861f-a823-4f7f-9023-7b8812cb4c40,0.00,debit,payment,AU00000,2023-09-13T00:00:00Z,Recreational Goods Retailing,424
transaction,0775a071-7410-4223-8ec6-0685c713dbc0,posted,NIGHT NOODLE MARKET PYRMONT AUS Card xx3481 Value Date: 12/09/2021,-30.45,1ffc861f-a823-4f7f-9023-7b8812cb4c40,0.00,debit,payment,AU00000,2023-09-12T00:00:00Z,"Cafes, Restaurants and Takeaway Food Services",451
transaction,fcbb1b5e-4343-4677-87b0-cc2bfef44e94,posted,MCDONALDS NARELLAN NARELLAN AUS Card xx3481 Value Date: 08/09/2021,-32.18,1ffc861f-a823-4f7f-9023-7b8812cb4c40,0.00,debit,payment,AU00000,2023-09-10T00:00:00Z,"Cafes, Restaurants and Takeaway Food Services",451
transaction,70d58f33-beea-4b04-83cb-003e687f7e3e,posted,ALDI 93 EASTWOOD NS AUS Card xx3481 Value Date: 08/09/2021,-164.01,1ffc861f-a823-4f7f-9023-7b8812cb4c40,0.00,debit,payment,AU00000,2023-09-10T00:00:00Z,Supermarket and Grocery Stores,411
transaction,6779a340-f834-4e5e-bfd8-7578785cc4b1,posted,EVENT CINEMAS GEORGE SYDNEY AUS Card xx3481 Value Date: 08/09/2021,-15.00,1ffc861f-a823-4f7f-9023-7b8812cb4c40,0.00,debit,payment,AU00000,2023-09-09T00:00:00Z,Motion Picture and Video Activities,551
transaction,653a2400-a15e-4430-86c7-b8aff63f18ae,posted,Monthly salary,8075.16,1ffc861f-a823-4f7f-9023-7b8812cb4c40,0.00,credit,transfer,AU00000,2023-09-03T00:00:00Z,Electrical and Electronic Goods Retailing,422
transaction,1384670e-5cfd-44af-be4f-651584b92cc9,posted,EVENT CINEMAS GEORGE SYDNEY AUS Card xx3481 Value Date: 01/09/2021,-15.00,1ffc861f-a823-4f7f-9023-7b8812cb4c40,0.00,debit,payment,AU00000,2023-09-03T00:00:00Z,Motion Picture and Video Activities,551
transaction,a291cc62-2c31-430c-bd64-7623f46e57cf,posted,COLES 5587 NORTH SYDNEY AU AUS Card xx3481 Value Date: 02/09/2021,-15.11,1ffc861f-a823-4f7f-9023-7b8812cb4c40,0.00,debit,payment,AU00000,2023-09-03T00:00:00Z,Supermarket and Grocery Stores,411
transaction,0e57d8d8-51af-4d43-9284-65148b4fe4c5,posted,COLES 5587 NORTH SYDNEY AU AUS Card xx3481 Value Date: 01/09/2021,-12.19,1ffc861f-a823-4f7f-9023-7b8812cb4c40,0.00,debit,payment,AU00000,2023-09-02T00:00:00Z,Supermarket and Grocery Stores,411
transaction,7fc9efa9-8962-47ea-96c2-88065b1a324d,posted,COLES 5587 NORTH SYDNEY AU AUS Card xx3481 Value Date: 01/09/2021,-12.84,1ffc861f-a823-4f7f-9023-7b8812cb4c40,0.00,debit,payment,AU00000,2023-09-02T00:00:00Z,Supermarket and Grocery Stores,411
transaction,1356adeb-db7a-432e-be5f-4e0127998a14,posted,NIGHT NOODLE MARKET PYRMONT AUS Card xx3481 Value Date: 02/09/2021,-12.43,1ffc861f-a823-4f7f-9023-7b8812cb4c40,0.00,debit,payment,AU00000,2023-09-02T00:00:00Z,"Cafes, Restaurants and Takeaway Food Services",451
transaction,b3150b9d-b3a8-4429-9275-a82326271c9c,posted,MCDONALDS NARELLAN NARELLAN AUS Card xx3481 Value Date: 31/08/2021,-11.53,1ffc861f-a823-4f7f-9023-7b8812cb4c40,0.00,debit,payment,AU00000,2023-09-01T00:00:00Z,"Cafes, Restaurants and Takeaway Food Services",451
transaction,0438ae00-ad70-4138-8e02-646c33dcaf25,posted,Eat Now Sydney AU AUS Card xx3481 Value Date: 27/08/2021,-45.31,1ffc861f-a823-4f7f-9023-7b8812cb4c40,0.00,debit,payment,AU00000,2023-08-28T00:00:00Z,"Cafes, Restaurants and Takeaway Food Services",451
transaction,46d043de-3709-49da-bff6-962f6237ebd4,posted,NIGHT NOODLE MARKET PYRMONT AUS Card xx3481 Value Date: 27/08/2021,-56.07,1ffc861f-a823-4f7f-9023-7b8812cb4c40,0.00,debit,payment,AU00000,2023-08-27T00:00:00Z,"Cafes, Restaurants and Takeaway Food Services",451
transaction,2f3451e7-b0b6-45ea-87ef-e452e0ba54ab,posted,MCDONALDS NARELLAN NARELLAN AUS Card xx3481 Value Date: 25/08/2021,-71.93,1ffc861f-a823-4f7f-9023-7b8812cb4c40,0.00,debit,payment,AU00000,2023-08-26T00:00:00Z,"Cafes, Restaurants and Takeaway Food Services",451
transaction,94793f5e-855c-4fc6-bf73-7426e8e5ea35,posted,EVENT CINEMAS GEORGE SYDNEY AUS Card xx3481 Value Date: 25/08/2021,-15.00,1ffc861f-a823-4f7f-9023-7b8812cb4c40,0.00,debit,payment,AU00000,2023-08-25T00:00:00Z,Motion Picture and Video Activities,551
transaction,937ddf22-a339-4ebb-869b-18117521cc20,posted,MCDONALDS NARELLAN NARELLAN AUS Card xx3481 Value Date: 23/08/2021,-66.99,1ffc861f-a823-4f7f-9023-7b8812cb4c40,0.00,debit,payment,AU00000,2023-08-24T00:00:00Z,"Cafes, Restaurants and Takeaway Food Services",451
transaction,0ed89899-5e11-4f42-b02d-4110cdfb463d,posted,CHEMIST WAREHOUSE SYDNEY NS AUS Card xx3481 Value Date: 23/08/2021,-81.14,1ffc861f-a823-4f7f-9023-7b8812cb4c40,0.00,debit,payment,AU00000,2023-08-23T00:00:00Z,Pharmaceutical and Other Store-Based Retailing,427
transaction,a1ef05a8-0910-4441-8e28-2afa97f09663,posted,COLES 5587 NORTH SYDNEY AU AUS Card xx3481 Value Date: 20/08/2021,-46.42,1ffc861f-a823-4f7f-9023-7b8812cb4c40,0.00,debit,payment,AU00000,2023-08-21T00:00:00Z,Supermarket and Grocery Stores,411
transaction,7e253b81-8288-4880-8699-508a0586606d,posted,NIGHT NOODLE MARKET PYRMONT AUS Card xx3481 Value Date: 18/08/2021,-40.81,1ffc861f-a823-4f7f-9023-7b8812cb4c40,0.00,debit,payment,AU00000,2023-08-18T00:00:00Z,"Cafes, Restaurants and Takeaway Food Services",451
transaction,f78099af-790c-4239-9031-af6ecfbe7984,posted,EVENT CINEMAS GEORGE SYDNEY AUS Card xx3481 Value Date: 18/08/2021,-15.00,1ffc861f-a823-4f7f-9023-7b8812cb4c40,0.00,debit,payment,AU00000,2023-08-18T00:00:00Z,Motion Picture and Video Activities,551
transaction,0f9782d0-3011-40d6-95ab-b039d9be4ef1,posted,EVENT CINEMAS GEORGE SYDNEY AUS Card xx3481 Value Date: 18/08/2021,-15.00,1ffc861f-a823-4f7f-9023-7b8812cb4c40,0.00,debit,payment,AU00000,2023-08-18T00:00:00Z,Motion Picture and Video Activities,551
transaction,224b90ad-f9a3-4a80-9394-dc0cbc7efe0b,posted,COLES 5587 NORTH SYDNEY AU AUS Card xx3481 Value Date: 15/08/2021,-34.94,1ffc861f-a823-4f7f-9023-7b8812cb4c40,0.00,debit,payment,AU00000,2023-08-15T00:00:00Z,Supermarket and Grocery Stores,411
transaction,f9bb21cd-1826-4198-8057-7a349b472f86,posted,NIGHT NOODLE MARKET PYRMONT AUS Card xx3481 Value Date: 15/08/2021,-36.34,1ffc861f-a823-4f7f-9023-7b8812cb4c40,0.00,debit,payment,AU00000,2023-08-15T00:00:00Z,"Cafes, Restaurants and Takeaway Food Services",451
transaction,c274063a-fe3b-4e9c-a188-9a5656eb4a28,posted,NIGHT NOODLE MARKET PYRMONT AUS Card xx3481 Value Date: 13/08/2021,-31.81,1ffc861f-a823-4f7f-9023-7b8812cb4c40,0.00,debit,payment,AU00000,2023-08-13T00:00:00Z,"Cafes, Restaurants and Takeaway Food Services",451
transaction,32a0959c-2f8e-46c2-a467-4e5a493a860e,posted,BUILD-A-BEAR WORKSHO MIRANDA NS AUS Card xx3481 Value Date: %date,-64.92,1ffc861f-a823-4f7f-9023-7b8812cb4c40,0.00,debit,payment,AU00000,2023-08-12T00:00:00Z,Recreational Goods Retailing,424
transaction,0932b8ca-c4b0-4777-b4a2-506de088e267,posted,MCDONALDS NARELLAN NARELLAN AUS Card xx3481 Value Date: 07/08/2021,-30.19,1ffc861f-a823-4f7f-9023-7b8812cb4c40,0.00,debit,payment,AU00000,2023-08-09T00:00:00Z,"Cafes, Restaurants and Takeaway Food Services",451
transaction,6894b83c-29d5-48bc-94bb-6cdb41a2ba13,posted,MCDONALDS NARELLAN NARELLAN AUS Card xx3481 Value Date: 07/08/2021,-31.57,1ffc861f-a823-4f7f-9023-7b8812cb4c40,0.00,debit,payment,AU00000,2023-08-09T00:00:00Z,"Cafes, Restaurants and Takeaway Food Services",451
transaction,2fa0fc04-343c-49aa-9c36-923b7eacb003,posted,ALDI 93 EASTWOOD NS AUS Card xx3481 Value Date: 02/08/2021,-67.42,1ffc861f-a823-4f7f-9023-7b8812cb4c40,0.00,debit,payment,AU00000,2023-08-04T00:00:00Z,Supermarket and Grocery Stores,411
transaction,0140e7c2-3f8c-41aa-b8ac-863c61ca971b,posted,COLES 5587 NORTH SYDNEY AU AUS Card xx3481 Value Date: 01/08/2021,-12.29,1ffc861f-a823-4f7f-9023-7b8812cb4c40,0.00,debit,payment,AU00000,2023-08-02T00:00:00Z,Supermarket and Grocery Stores,411
transaction,f5842824-3bb0-4a1a-98c2-a6a964fd9320,posted,CHEMIST WAREHOUSE SYDNEY NS AUS Card xx3481 Value Date: 27/12/2020,-99.78,1ffc861f-a823-4f7f-9023-7b8812cb4c40,0.00,debit,payment,AU00000,2022-12-29T00:00:00Z,Pharmaceutical and Other Store-Based Retailing,427
transaction,d0c758bf-fbed-48d3-9ac7-48be3566e255,posted,NIGHT NOODLE MARKET PYRMONT AUS Card xx3481 Value Date: 28/12/2020,-57.73,1ffc861f-a823-4f7f-9023-7b8812cb4c40,0.00,debit,payment,AU00000,2022-12-28T00:00:00Z,"Cafes, Restaurants and Takeaway Food Services",451
transaction,334acbad-4a3c-4cf6-afd7-ddc0efdb2b22,posted,NIGHT NOODLE MARKET PYRMONT AUS Card xx3481 Value Date: 27/12/2020,-57.62,1ffc861f-a823-4f7f-9023-7b8812cb4c40,0.00,debit,payment,AU00000,2022-12-28T00:00:00Z,"Cafes, Restaurants and Takeaway Food Services",451
transaction,bea70395-0ce0-4652-b6dd-ea11243b2b62,posted,CHEMIST WAREHOUSE SYDNEY NS AUS Card xx3481 Value Date: 28/12/2020,-97.75,1ffc861f-a823-4f7f-9023-7b8812cb4c40,0.00,debit,payment,AU00000,2022-12-28T00:00:00Z,Pharmaceutical and Other Store-Based Retailing,427
transaction,929bdfc3-bd0c-4979-8896-2fd243ef5e93,posted,Eat Now Sydney AU AUS Card xx3481 Value Date: 25/12/2020,-39.63,1ffc861f-a823-4f7f-9023-7b8812cb4c40,0.00,debit,payment,AU00000,2022-12-27T00:00:00Z,"Cafes, Restaurants and Takeaway Food Services",451
transaction,4194c6cc-09a5-4851-9c2d-fa0f05b65807,posted,Transfer to xx2324 acc,-10000.00,1ffc861f-a823-4f7f-9023-7b8812cb4c40,0.00,debit,transfer,AU00000,2022-12-24T00:00:00Z,,
transaction,e0ce8271-50ee-45af-a34c-6e3ec82d4f5a,posted,BUILD-A-BEAR WORKSHO MIRANDA NS AUS Card xx3481 Value Date: %date,-123.39,1ffc861f-a823-4f7f-9023-7b8812cb4c40,0.00,debit,payment,AU00000,2022-12-24T00:00:00Z,Recreational Goods Retailing,424
transaction,5038d1f7-10a9-4db8-9d58-c9999650c61b,posted,CHEMIST WAREHOUSE SYDNEY NS AUS Card xx3481 Value Date: 21/12/2020,-81.71,1ffc861f-a823-4f7f-9023-7b8812cb4c40,0.00,debit,payment,AU00000,2022-12-23T00:00:00Z,Pharmaceutical and Other Store-Based Retailing,427
transaction,0a462cd8-e11a-4032-a883-e4b5532f241c,posted,Eat Now Sydney AU AUS Card xx3481 Value Date: 21/12/2020,-23.68,1ffc861f-a823-4f7f-9023-7b8812cb4c40,0.00,debit,payment,AU00000,2022-12-23T00:00:00Z,"Cafes, Restaurants and Takeaway Food Services",451
transaction,fb40048e-8db8-46db-93d1-90eb9dc6416e,posted,COLES 5587 NORTH SYDNEY AU AUS Card xx3481 Value Date: 21/12/2020,-46.83,1ffc861f-a823-4f7f-9023-7b8812cb4c40,0.00,debit,payment,AU00000,2022-12-21T00:00:00Z,Supermarket and Grocery Stores,411
transaction,3b4df32d-8d97-43f9-8f33-0e05461cbbfd,posted,COLES 5587 NORTH SYDNEY AU AUS Card xx3481 Value Date: 21/12/2020,-46.20,1ffc861f-a823-4f7f-9023-7b8812cb4c40,0.00,debit,payment,AU00000,2022-12-21T00:00:00Z,Supermarket and Grocery Stores,411
