type,id,status,description,amount,account,balance,direction,class,institution,postDate,subClass_title,subClass_code
transaction,79f60efc-318b-4436-aa47-8dd73f8e1b07,posted,5 STAR SUPERMARKET C     LABRADOR     QL AUS Card xx7379 Value Date: 10/11/2021,-17.36,25c4ee52-119b-4a68-ba9a-cb21940b6a1c,0.00,debit,payment,AU00000,2023-11-11T00:00:00Z,Supermarket and Grocery Stores,411
transaction,b4b103ec-2ab3-4583-8109-c84b87e4cd95,posted,PALACE NORTON STREET LEICHHARDT   AUS AUS Card xx7379 Value Date: 09/11/2021,-50.34,25c4ee52-119b-4a68-ba9a-cb21940b6a1c,0.00,debit,payment,AU00000,2023-11-11T00:00:00Z,Motion Picture and Video Activities,551
transaction,0a281466-e6c6-4c79-b5ec-2633901487a7,posted,CHEMIST WAREHOUSE BONDI JUNCTIO NS AUS Card xx7379 Value Date: 10/11/2021,-15.16,25c4ee52-119b-4a68-ba9a-cb21940b6a1c,0.00,debit,payment,AU00000,2023-11-11T00:00:00Z,Pharmaceutical and Other Store-Based Retailing,427
transaction,f05037fc-af0f-427d-ba7f-9aff6b596d86,posted,WHOLEFOODS HOUSE PTY ROSEBERY     AUS AUS Card xx7379 Value Date: 10/11/2021,-24.40,25c4ee52-119b-4a68-ba9a-cb21940b6a1c,0.00,debit,payment,AU00000,2023-11-11T00:00:00Z,Supermarket and Grocery Stores,411
transaction,0dc46043-c090-415c-b2f5-3843f207ae16,posted,MOUNT MACEDON HOTEL MOUNT MACEDO AUS AUS Card xx7379 Value Date: 09/11/2021,-26.74,25c4ee52-119b-4a68-ba9a-cb21940b6a1c,0.00,debit,payment,AU00000,2023-11-10T00:00:00Z,"Pubs, Taverns and Bars",452
transaction,807d5382-6fa0-4203-9b11-0d0edcf5de8d,posted,COLES 4812 AUS Card xx7379 Value Date: 09/11/2021,-52.27,25c4ee52-119b-4a68-ba9a-cb21940b6a1c,0.00,debit,payment,AU00000,2023-11-10T00:00:00Z,Supermarket and Grocery Stores,411
transaction,2af1172a-0b5d-4436-80cd-23558fb90b6e,posted,LIQUOR EMPORIUM ALEXANDRIA NS AUS Card xx7379 Value Date: 07/11/2021,-13.48,25c4ee52-119b-4a68-ba9a-cb21940b6a1c,0.00,debit,payment,AU00000,2023-11-09T00:00:00Z,Specialised Food Retailing,412
transaction,21ddda80-afe2-4e11-b38b-155a55d7d7b1,posted,5 STAR SUPERMARKET C     LABRADOR     QL AUS Card xx7379 Value Date: 09/11/2021,-15.92,25c4ee52-119b-4a68-ba9a-cb21940b6a1c,0.00,debit,payment,AU00000,2023-11-09T00:00:00Z,Supermarket and Grocery Stores,411
transaction,682c9f79-ffca-4f14-bc21-043cf8aaa0f8,posted,SUSHI SUSHI FOREST QPS FOREST HILL AUS Card xx7379 Value Date: 09/11/2021,-25.78,25c4ee52-119b-4a68-ba9a-cb21940b6a1c,0.00,debit,payment,AU00000,2023-11-09T00:00:00Z,"Cafes, Restaurants and Takeaway Food Services",451
transaction,ef4ce0ac-2b33-4ce3-b108-d547f6708f0f,posted,CAFE ZO ZO NEUTRAL BAY AUS AUS Card xx7379 Value Date: 06/11/2021,-6.84,25c4ee52-119b-4a68-ba9a-cb21940b6a1c,0.00,debit,payment,AU00000,2023-11-08T00:00:00Z,"Cafes, Restaurants and Takeaway Food Services",451
transaction,dc879f1f-f421-4b17-b6b0-661299c6ac5f,posted,COLES 4812 AUS Card xx7379 Value Date: 06/11/2021,-47.12,25c4ee52-119b-4a68-ba9a-cb21940b6a1c,0.00,debit,payment,AU00000,2023-11-08T00:00:00Z,Supermarket and Grocery Stores,411
transaction,68bc35e7-a756-4d60-8606-c918dc193b3e,posted,OTR GREENACRS 7211 \HILLCREST         AU AUS Card xx7379 Value Date: 07/11/2021,-37.02,25c4ee52-119b-4a68-ba9a-cb21940b6a1c,0.00,debit,payment,AU00000,2023-11-07T00:00:00Z,Fuel Retailing,400
transaction,86e50294-aea2-4d8e-a917-1e83d3becb0a,posted,OTR GREENACRS 7211 \HILLCREST         AU AUS Card xx7379 Value Date: 05/11/2021,-36.56,25c4ee52-119b-4a68-ba9a-cb21940b6a1c,0.00,debit,payment,AU00000,2023-11-07T00:00:00Z,Fuel Retailing,400
transaction,0b23f7c0-ef96-4d0b-aa68-fa9a11f06f2c,posted,LIQUOR EMPORIUM ALEXANDRIA NS AUS Card xx7379 Value Date: 07/11/2021,-12.04,25c4ee52-119b-4a68-ba9a-cb21940b6a1c,0.00,debit,payment,AU00000,2023-11-07T00:00:00Z,Specialised Food Retailing,412
transaction,57919468-f592-4e7c-b96c-8d735164c3ef,posted,THE BODY SHOP BONDI BON DI JUNC AUS Card xx7379 Value Date: 06/11/2021,-40.73,25c4ee52-119b-4a68-ba9a-cb21940b6a1c,0.00,debit,payment,AU00000,2023-11-06T00:00:00Z,Pharmaceutical and Other Store-Based Retailing,427
transaction,16c17e49-d524-47a7-9610-355a0fcddad3,posted,THE GRUMPY BAKER AUS PTY VAUCLUSE AUS Card xx7379 Value Date: 05/11/2021,-8.14,25c4ee52-119b-4a68-ba9a-cb21940b6a1c,0.00,debit,payment,AU00000,2023-11-06T00:00:00Z,Bakery Product Manufacturing,117
transaction,5a142c77-2020-40f3-aaf1-6b17b192f530,posted,LIQUOR EMPORIUM ALEXANDRIA NS AUS Card xx7379 Value Date: 05/11/2021,-11.60,25c4ee52-119b-4a68-ba9a-cb21940b6a1c,0.00,debit,payment,AU00000,2023-11-06T00:00:00Z,Specialised Food Retailing,412
transaction,834b7a69-5542-4b92-85f1-aa7cfbe8e7ba,posted,5 STAR SUPERMARKET C     LABRADOR     QL AUS Card xx7379 Value Date: 04/11/2021,-13.88,25c4ee52-119b-4a68-ba9a-cb21940b6a1c,0.00,debit,payment,AU00000,2023-11-06T00:00:00Z,Supermarket and Grocery Stores,411
transaction,3137db9a-55b8-4774-85a5-43de167a7d1c,posted,CAFE ZO ZO NEUTRAL BAY AUS AUS Card xx7379 Value Date: 04/11/2021,-5.37,25c4ee52-119b-4a68-ba9a-cb21940b6a1c,0.00,debit,payment,AU00000,2023-11-05T00:00:00Z,"Cafes, Restaurants and Takeaway Food Services",451
transaction,b4932d31-eba7-41e7-b072-8e52edfc318c,posted,Monthly salary,6070.94,25c4ee52-119b-4a68-ba9a-cb21940b6a1c,0.00,credit,transfer,AU00000,2023-11-05T00:00:00Z,Electrical and Electronic Goods Retailing,422
transaction,05c5713b-7a3b-4ab2-ae46-8b96c7ddedc6,posted,HERMIT P ARK SHOPPING C HER MIT PAR AUS Card xx7379 Value Date: 05/11/2021,-14.15,25c4ee52-119b-4a68-ba9a-cb21940b6a1c,0.00,debit,payment,AU00000,2023-11-05T00:00:00Z,Department Stores,426
transaction,0097fb9e-9e7d-4be9-b926-9fa6843d97b1,posted,BAWA COF FEE AND FOOD HAW THORN AUS Card xx7379 Value Date: 04/11/2021,-3.47,25c4ee52-119b-4a68-ba9a-cb21940b6a1c,0.00,debit,payment,AU00000,2023-11-05T00:00:00Z,"Cafes, Restaurants and Takeaway Food Services",451
transaction,1e16ca89-03a8-41ed-bdef-14160a593636,posted,WHOLEFOODS HOUSE PTY ROSEBERY     AUS AUS Card xx7379 Value Date: 03/11/2021,-17.98,25c4ee52-119b-4a68-ba9a-cb21940b6a1c,0.00,debit,payment,AU00000,2023-11-04T00:00:00Z,Supermarket and Grocery Stores,411
transaction,2f35acfd-df39-461a-9cfa-8b5e8aaefbc0,posted,CHEMIST WAREHOUSE BONDI JUNCTIO NS AUS Card xx7379 Value Date: 02/11/2021,-12.84,25c4ee52-119b-4a68-ba9a-cb21940b6a1c,0.00,debit,payment,AU00000,2023-11-03T00:00:00Z,Pharmaceutical and Other Store-Based Retailing,427
transaction,8fa3288a-8c23-4553-bd77-fa76ccca6879,posted,PALACE NORTON STREET LEICHHARDT   AUS AUS Card xx7379 Value Date: 02/11/2021,-31.19,25c4ee52-119b-4a68-ba9a-cb21940b6a1c,0.00,debit,payment,AU00000,2023-11-03T00:00:00Z,Motion Picture and Video Activities,551
transaction,027bbcea-6f03-423c-86bd-d5fc88f56f67,posted,THE GRUMPY BAKER AUS PTY VAUCLUSE AUS Card xx7379 Value Date: 31/10/2021,-5.95,25c4ee52-119b-4a68-ba9a-cb21940b6a1c,0.00,debit,payment,AU00000,2023-11-02T00:00:00Z,Bakery Product Manufacturing,117
transaction,ac996a40-31b9-491e-9c8e-1a16fa881ad6,posted,WHOLEFOODS HOUSE PTY ROSEBERY     AUS AUS Card xx7379 Value Date: 01/11/2021,-16.19,25c4ee52-119b-4a68-ba9a-cb21940b6a1c,0.00,debit,payment,AU00000,2023-11-02T00:00:00Z,Supermarket and Grocery Stores,411
transaction,e1cb8bf5-41d8-41f5-b4c3-5dbfb56dfef4,posted,WHOLEFOODS HOUSE PTY ROSEBERY     AUS AUS Card xx7379 Value Date: 02/11/2021,-16.51,25c4ee52-119b-4a68-ba9a-cb21940b6a1c,0.00,debit,payment,AU00000,2023-11-02T00:00:00Z,Supermarket and Grocery Stores,411
transaction,8b42285a-e3ca-400a-89a2-446f4e1512f5,posted,5 STAR SUPERMARKET C     LABRADOR     QL AUS Card xx7379 Value Date: 31/10/2021,-11.37,25c4ee52-119b-4a68-ba9a-cb21940b6a1c,0.00,debit,payment,AU00000,2023-11-02T00:00:00Z,Supermarket and Grocery Stores,411
transaction,8ecbd4ae-16bd-4fd5-ba89-d5ff36174065,posted,THAI FOUNTAIN PTY LT NARRE WARREN  AUS Card xx7379 Value Date: 31/10/2021,-16.82,25c4ee52-119b-4a68-ba9a-cb21940b6a1c,0.00,debit,payment,AU00000,2023-11-02T00:00:00Z,"Cafes, Restaurants and Takeaway Food Services",451
transaction,72b801f8-b357-48c0-9e12-d60566a08e68,posted,7-ELEVEN 2269 ROSEVILLE    AUS AUS Card xx7379 Value Date: 31/10/2021,-31.42,25c4ee52-119b-4a68-ba9a-cb21940b6a1c,0.00,debit,payment,AU00000,2023-11-02T00:00:00Z,Supermarket and Grocery Stores,411
transaction,8ac91b1c-9591-4dcb-892c-7af9e64d28d3,posted,BAWA COF FEE AND FOOD HAW THORN AUS Card xx7379 Value Date: 30/10/2021,-3.01,25c4ee52-119b-4a68-ba9a-cb21940b6a1c,0.00,debit,payment,AU00000,2023-11-01T00:00:00Z,"Cafes, Restaurants and Takeaway Food Services",451
transaction,9ddf6500-61d7-4ffd-b9cf-af29fa855b2a,posted,SUSHI SUSHI FOREST QPS FOREST HILL AUS Card xx7379 Value Date: 01/11/2021,-20.65,25c4ee52-119b-4a68-ba9a-cb21940b6a1c,0.00,debit,payment,AU00000,2023-11-01T00:00:00Z,"Cafes, Restaurants and Takeaway Food Services",451
transaction,c03a91cb-d448-41e9-949e-30f279e852c1,posted,HERMIT P ARK SHOPPING C HER MIT PAR AUS Card xx7379 Value Date: 31/10/2021,-10.52,25c4ee52-119b-4a68-ba9a-cb21940b6a1c,0.00,debit,payment,AU00000,2023-11-01T00:00:00Z,Department Stores,426
transaction,ebc5d54e-d3ac-4e96-8358-352c9b9caaf8,posted,THE HOYTS CORPORATIO MELBOURNE    AUS AUS Card xx7379 Value Date: 01/11/2021,-18.22,25c4ee52-119b-4a68-ba9a-cb21940b6a1c,0.00,debit,payment,AU00000,2023-11-01T00:00:00Z,Motion Picture and Video Activities,551
transaction,25678430-eefb-43ba-afb9-30c4b1214ceb,posted,BAWA COF FEE AND FOOD HAW THORN AUS Card xx7379 Value Date: 28/10/2021,-5.99,25c4ee52-119b-4a68-ba9a-cb21940b6a1c,0.00,debit,payment,AU00000,2023-10-30T00:00:00Z,"Cafes, Restaurants and Takeaway Food Services",451
transaction,dd3bbaf9-8801-4471-af09-953afb018e44,posted,SUSHI SUSHI FOREST QPS FOREST HILL AUS Card xx7379 Value Date: 29/10/2021,-40.36,25c4ee52-119b-4a68-ba9a-cb21940b6a1c,0.00,debit,payment,AU00000,2023-10-30T00:00:00Z,"Cafes, Restaurants and Takeaway Food Services",451
transaction,613424d6-8499-4864-8725-9c72f78d1bb3,posted,WHOLEFOODS HOUSE PTY ROSEBERY     AUS AUS Card xx7379 Value Date: 29/10/2021,-40.37,25c4ee52-119b-4a68-ba9a-cb21940b6a1c,0.00,debit,payment,AU00000,2023-10-30T00:00:00Z,Supermarket and Grocery Stores,411
transaction,0aa5517e-78e3-4e37-99d5-13d960a4833e,posted,CHEMIST WAREHOUSE BONDI JUNCTIO NS AUS Card xx7379 Value Date: 28/10/2021,-20.92,25c4ee52-119b-4a68-ba9a-cb21940b6a1c,0.00,debit,payment,AU00000,2023-10-30T00:00:00Z,Pharmaceutical and Other Store-Based Retailing,427
transaction,d8f4d29a-b588-4347-93eb-a5c3d03ead42,posted,WHOLEFOODS HOUSE PTY ROSEBERY     AUS AUS Card xx7379 Value Date: 29/10/2021,-40.39,25c4ee52-119b-4a68-ba9a-cb21940b6a1c,0.00,debit,payment,AU00000,2023-10-30T00:00:00Z,Supermarket and Grocery Stores,411
transaction,fa3f2357-3ea6-43b0-9b6e-0e5aa7dcd167,posted,MOUNT MACEDON HOTEL MOUNT MACEDO AUS AUS Card xx7379 Value Date: 28/10/2021,-49.12,25c4ee52-119b-4a68-ba9a-cb21940b6a1c,0.00,debit,payment,AU00000,2023-10-29T00:00:00Z,"Pubs, Taverns and Bars",452
transaction,02435e91-4c6a-408f-a318-cf07a7ee6ef0,posted,SUSHI SUSHI FOREST QPS FOREST HILL AUS Card xx7379 Value Date: 27/10/2021,-40.18,25c4ee52-119b-4a68-ba9a-cb21940b6a1c,0.00,debit,payment,AU00000,2023-10-29T00:00:00Z,"Cafes, Restaurants and Takeaway Food Services",451
transaction,49a0d450-e7cd-42c9-9b46-6dbc73256958,posted,BAWA COF FEE AND FOOD HAW THORN AUS Card xx7379 Value Date: 28/10/2021,-5.83,25c4ee52-119b-4a68-ba9a-cb21940b6a1c,0.00,debit,payment,AU00000,2023-10-29T00:00:00Z,"Cafes, Restaurants and Takeaway Food Services",451
transaction,248f2bd7-a864-4be2-a4d3-b0bb1a8b7225,posted,5 STAR SUPERMARKET C     LABRADOR     QL AUS Card xx7379 Value Date: 27/10/2021,-30.18,25c4ee52-119b-4a68-ba9a-cb21940b6a1c,0.00,debit,payment,AU00000,2023-10-29T00:00:00Z,Supermarket and Grocery Stores,411
transaction,da930acb-f275-4f24-84e2-95c73a2852fb,posted,CAFE ZO ZO NEUTRAL BAY AUS AUS Card xx7379 Value Date: 28/10/2021,-17.53,25c4ee52-119b-4a68-ba9a-cb21940b6a1c,0.00,debit,payment,AU00000,2023-10-29T00:00:00Z,"Cafes, Restaurants and Takeaway Food Services",451
transaction,6b59218a-0fcf-4302-9daf-db8d0cdd07f7,posted,CAFE ZO ZO NEUTRAL BAY AUS AUS Card xx7379 Value Date: 28/10/2021,-17.67,25c4ee52-119b-4a68-ba9a-cb21940b6a1c,0.00,debit,payment,AU00000,2023-10-29T00:00:00Z,"Cafes, Restaurants and Takeaway Food Services",451
transaction,fa3e6e13-036a-47da-bca2-66854ce1e531,posted,BAWA COF FEE AND FOOD HAW THORN AUS Card xx7379 Value Date: 28/10/2021,-5.78,25c4ee52-119b-4a68-ba9a-cb21940b6a1c,0.00,debit,payment,AU00000,2023-10-28T00:00:00Z,"Cafes, Restaurants and Takeaway Food Services",451
transaction,73d6b627-9d14-4d76-ae1a-ab44cc8eb5f6,posted,CAFE ZO ZO NEUTRAL BAY AUS AUS Card xx7379 Value Date: 26/10/2021,-17.19,25c4ee52-119b-4a68-ba9a-cb21940b6a1c,0.00,debit,payment,AU00000,2023-10-28T00:00:00Z,"Cafes, Restaurants and Takeaway Food Services",451
transaction,94ee1ce3-d9c9-4d1a-9a1b-af17e641550a,posted,LIQUOR EMPORIUM ALEXANDRIA NS AUS Card xx7379 Value Date: 26/10/2021,-25.22,25c4ee52-119b-4a68-ba9a-cb21940b6a1c,0.00,debit,payment,AU00000,2023-10-28T00:00:00Z,Specialised Food Retailing,412
transaction,7a1b960d-af20-4a91-bb7d-fb34897c3d7e,posted,WHOLEFOODS HOUSE PTY ROSEBERY     AUS AUS Card xx7379 Value Date: 25/10/2021,-38.18,25c4ee52-119b-4a68-ba9a-cb21940b6a1c,0.00,debit,payment,AU00000,2023-10-27T00:00:00Z,Supermarket and Grocery Stores,411
transaction,f2d117be-8598-4a0d-9ac3-6ea6f0cba9d6,posted,PALACE NORTON STREET LEICHHARDT   AUS AUS Card xx7379 Value Date: 27/10/2021,-93.20,25c4ee52-119b-4a68-ba9a-cb21940b6a1c,0.00,debit,payment,AU00000,2023-10-27T00:00:00Z,Motion Picture and Video Activities,551
transaction,97c4afae-8ac4-45f8-a2a8-1c7d3c32d736,posted,LIQUOR EMPORIUM ALEXANDRIA NS AUS Card xx7379 Value Date: 25/10/2021,-25.10,25c4ee52-119b-4a68-ba9a-cb21940b6a1c,0.00,debit,payment,AU00000,2023-10-27T00:00:00Z,Specialised Food Retailing,412
