type,id,status,description,amount,account,balance,direction,class,institution,connection,enrich,transactionDate,postDate,subClass,links.self,links.account,links.institution,links.connection,subClass.title,subClass.code
transaction,35934dc1-8702-49b6-bb42-1913aa09053b,posted,Non Hooli ATM Withdrawal Fee,-2.50,0b107c33-e858-4bbd-abba-f757ae4da1fc,4872.66,debit,bank-fee,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-03-05T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/35934dc1-8702-49b6-bb42-1913aa09053b,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/0b107c33-e858-4bbd-abba-f757ae4da1fc,https://au-api.basiq.io/institutions/AU00000,,,
transaction,210d4c84-8877-4535-9a8e-f74f0c9e4bb8,posted,Wdl ATM WESTPAC IGA BALGOWLAH  BALGOWL        AU,-350.00,0b107c33-e858-4bbd-abba-f757ae4da1fc,4875.16,debit,cash-withdrawal,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-03-05T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/210d4c84-8877-4535-9a8e-f74f0c9e4bb8,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/0b107c33-e858-4bbd-abba-f757ae4da1fc,https://au-api.basiq.io/institutions/AU00000,,,
transaction,30927c96-61cd-4965-95d5-b0ae7e143d60,posted,Non Hooli ATM Withdrawal Fee,-2.50,0b107c33-e858-4bbd-abba-f757ae4da1fc,5225.16,debit,bank-fee,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-03-05T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/30927c96-61cd-4965-95d5-b0ae7e143d60,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/0b107c33-e858-4bbd-abba-f757ae4da1fc,https://au-api.basiq.io/institutions/AU00000,,,
transaction,2ee4781d-4d0c-4cc9-ba98-3076736664be,posted,TFR From Transaction to CC Acc 13,-9278.50,0b107c33-e858-4bbd-abba-f757ae4da1fc,9207.66,debit,transfer,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-02-28T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/2ee4781d-4d0c-4cc9-ba98-3076736664be,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/0b107c33-e858-4bbd-abba-f757ae4da1fc,https://au-api.basiq.io/institutions/AU00000,,,
transaction,e2708ecc-e3fa-4a02-8c5c-36446f00c710,posted,Transfer Platnm Homeloan 346454,-3980.00,0b107c33-e858-4bbd-abba-f757ae4da1fc,5227.66,debit,transfer,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-02-28T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/e2708ecc-e3fa-4a02-8c5c-36446f00c710,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/0b107c33-e858-4bbd-abba-f757ae4da1fc,https://au-api.basiq.io/institutions/AU00000,,,
transaction,49db9f22-fffc-471e-a79d-8cac5facf876,posted,Payroll WFRMS 15439393,15985.00,0b107c33-e858-4bbd-abba-f757ae4da1fc,18486.16,credit,transfer,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-02-28T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/49db9f22-fffc-471e-a79d-8cac5facf876,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/0b107c33-e858-4bbd-abba-f757ae4da1fc,https://au-api.basiq.io/institutions/AU00000,,,
transaction,e87e9b37-46a9-44a7-9a58-fbbf83fe0006,posted,Manly Maths Tutor Wages,201.00,0b107c33-e858-4bbd-abba-f757ae4da1fc,2501.16,credit,transfer,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-02-16T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/e87e9b37-46a9-44a7-9a58-fbbf83fe0006,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/0b107c33-e858-4bbd-abba-f757ae4da1fc,https://au-api.basiq.io/institutions/AU00000,,,
transaction,dd298432-c060-418a-9fa6-66acb642ece8,posted,Manly Maths Tutor Wages,201.00,0b107c33-e858-4bbd-abba-f757ae4da1fc,2300.16,credit,transfer,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-02-13T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/dd298432-c060-418a-9fa6-66acb642ece8,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/0b107c33-e858-4bbd-abba-f757ae4da1fc,https://au-api.basiq.io/institutions/AU00000,,,
transaction,8d19928e-dad6-487d-accd-264c10780a99,posted,TFR Acc14000 TO 12389,-500.00,0b107c33-e858-4bbd-abba-f757ae4da1fc,2099.16,debit,transfer,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-02-12T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/8d19928e-dad6-487d-accd-264c10780a99,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/0b107c33-e858-4bbd-abba-f757ae4da1fc,https://au-api.basiq.io/institutions/AU00000,,,
transaction,5dc47815-dc71-4a2a-97f6-1e1902b6188e,posted,Wdl ATM Redi ATM CEXP BERKSHIREBerkshire      AU,-100.00,0b107c33-e858-4bbd-abba-f757ae4da1fc,2599.16,debit,cash-withdrawal,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-02-11T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/5dc47815-dc71-4a2a-97f6-1e1902b6188e,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/0b107c33-e858-4bbd-abba-f757ae4da1fc,https://au-api.basiq.io/institutions/AU00000,,,
transaction,bf8fddda-9820-43d5-9682-bbfd45ee181b,posted,Non Hooli ATM Withdrawal Fee,-2.50,0b107c33-e858-4bbd-abba-f757ae4da1fc,2699.16,debit,bank-fee,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-02-11T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/bf8fddda-9820-43d5-9682-bbfd45ee181b,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/0b107c33-e858-4bbd-abba-f757ae4da1fc,https://au-api.basiq.io/institutions/AU00000,,,
transaction,724fd80b-e1c0-4738-9c32-ed12bb00e973,posted,CTRLINK CARERS Ref: 998R6789201610974V,63.00,0b107c33-e858-4bbd-abba-f757ae4da1fc,2701.66,credit,transfer,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-02-10T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/724fd80b-e1c0-4738-9c32-ed12bb00e973,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/0b107c33-e858-4bbd-abba-f757ae4da1fc,https://au-api.basiq.io/institutions/AU00000,,,
transaction,51cb2bf5-80bd-4c4b-ac48-681fcd31ff32,posted,AGL RETAIL ENERGY LTD,-160.00,0b107c33-e858-4bbd-abba-f757ae4da1fc,2638.66,debit,payment,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-02-09T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/51cb2bf5-80bd-4c4b-ac48-681fcd31ff32,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/0b107c33-e858-4bbd-abba-f757ae4da1fc,https://au-api.basiq.io/institutions/AU00000,,Electricity Distribution,263
transaction,d573e39a-9ad5-463e-a9e9-d058bbfe2f48,posted,AGL RETAIL ENERGY LTD (GAS),-69.00,0b107c33-e858-4bbd-abba-f757ae4da1fc,2798.66,debit,payment,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-02-09T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/d573e39a-9ad5-463e-a9e9-d058bbfe2f48,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/0b107c33-e858-4bbd-abba-f757ae4da1fc,https://au-api.basiq.io/institutions/AU00000,,Electricity Distribution,263
transaction,2acf752b-4b46-46d4-80eb-9f6e4a4bb441,posted,Transfer Platnm Homeloan 346454,-3987.50,0b107c33-e858-4bbd-abba-f757ae4da1fc,2867.66,debit,transfer,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-01-29T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/2acf752b-4b46-46d4-80eb-9f6e4a4bb441,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/0b107c33-e858-4bbd-abba-f757ae4da1fc,https://au-api.basiq.io/institutions/AU00000,,,
transaction,ac459c23-8c50-42ee-aed8-b5856cdf3b06,posted,TFR From Transaction to CC Acc 13,-9271.00,0b107c33-e858-4bbd-abba-f757ae4da1fc,6855.16,debit,transfer,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-01-28T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/ac459c23-8c50-42ee-aed8-b5856cdf3b06,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/0b107c33-e858-4bbd-abba-f757ae4da1fc,https://au-api.basiq.io/institutions/AU00000,,,
transaction,af6b2ca4-0fec-426c-88b3-b7c56831e7cb,posted,Payroll WFRMS 15439393,15985.00,0b107c33-e858-4bbd-abba-f757ae4da1fc,16126.16,credit,transfer,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-01-28T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/af6b2ca4-0fec-426c-88b3-b7c56831e7cb,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/0b107c33-e858-4bbd-abba-f757ae4da1fc,https://au-api.basiq.io/institutions/AU00000,,,
transaction,e567adbb-730d-46bd-be54-4d1359518daf,posted,CTRLINK CARERS Ref: 998R6789201610974V,16.00,0b107c33-e858-4bbd-abba-f757ae4da1fc,141.16,credit,transfer,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-01-22T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/e567adbb-730d-46bd-be54-4d1359518daf,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/0b107c33-e858-4bbd-abba-f757ae4da1fc,https://au-api.basiq.io/institutions/AU00000,,,
transaction,60846936-3e00-4f36-ac04-62750ecc81de,posted,CTRLINK CARERS Ref: 998R6789201610974V,16.00,0b107c33-e858-4bbd-abba-f757ae4da1fc,125.16,credit,transfer,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-01-22T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/60846936-3e00-4f36-ac04-62750ecc81de,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/0b107c33-e858-4bbd-abba-f757ae4da1fc,https://au-api.basiq.io/institutions/AU00000,,,
transaction,88150acc-ad0d-4e71-8bb2-7a4743a47d01,posted,Wdl ATM CBA ATM  MANLY D        NSW 219704   AUS,-300.00,0b107c33-e858-4bbd-abba-f757ae4da1fc,109.16,debit,cash-withdrawal,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-01-18T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/88150acc-ad0d-4e71-8bb2-7a4743a47d01,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/0b107c33-e858-4bbd-abba-f757ae4da1fc,https://au-api.basiq.io/institutions/AU00000,,,
transaction,fbcfacbf-5787-4795-9781-b62dfee0dd60,posted,Manly Maths Tutor Wages,201.00,0b107c33-e858-4bbd-abba-f757ae4da1fc,409.16,credit,transfer,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-01-18T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/fbcfacbf-5787-4795-9781-b62dfee0dd60,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/0b107c33-e858-4bbd-abba-f757ae4da1fc,https://au-api.basiq.io/institutions/AU00000,,,
transaction,0502a551-780b-4a85-ac5f-a76c75c8ef44,posted,Wdl ATM WESTPAC IGA BALGOWLAH  BALGOWL        AU,-200.00,0b107c33-e858-4bbd-abba-f757ae4da1fc,208.16,debit,cash-withdrawal,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-01-17T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/0502a551-780b-4a85-ac5f-a76c75c8ef44,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/0b107c33-e858-4bbd-abba-f757ae4da1fc,https://au-api.basiq.io/institutions/AU00000,,,
transaction,d8bcd072-ec58-4d54-865d-283b57d0e5d6,posted,Non Hooli ATM Withdrawal Fee,-2.50,0b107c33-e858-4bbd-abba-f757ae4da1fc,408.16,debit,bank-fee,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-01-17T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/d8bcd072-ec58-4d54-865d-283b57d0e5d6,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/0b107c33-e858-4bbd-abba-f757ae4da1fc,https://au-api.basiq.io/institutions/AU00000,,,
transaction,87b8e14a-3f45-445b-9ab3-5d0b5dd547db,posted,Wdl ATM WESTPAC IGA BALGOWLAH  BALGOWL        AU,-100.00,0b107c33-e858-4bbd-abba-f757ae4da1fc,410.66,debit,cash-withdrawal,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-01-17T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/87b8e14a-3f45-445b-9ab3-5d0b5dd547db,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/0b107c33-e858-4bbd-abba-f757ae4da1fc,https://au-api.basiq.io/institutions/AU00000,,,
transaction,c7520391-851e-4c6b-ac31-2435ff77e391,posted,Non Hooli ATM Withdrawal Fee,-2.50,0b107c33-e858-4bbd-abba-f757ae4da1fc,510.66,debit,bank-fee,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-01-17T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/c7520391-851e-4c6b-ac31-2435ff77e391,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/0b107c33-e858-4bbd-abba-f757ae4da1fc,https://au-api.basiq.io/institutions/AU00000,,,
transaction,0806ba92-4244-4c9c-92d5-136794f7cee7,posted,Wdl ATM CBA ATM  MANLY E        NSW 219705   AUS,-100.00,0b107c33-e858-4bbd-abba-f757ae4da1fc,513.16,debit,cash-withdrawal,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-01-16T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/0806ba92-4244-4c9c-92d5-136794f7cee7,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/0b107c33-e858-4bbd-abba-f757ae4da1fc,https://au-api.basiq.io/institutions/AU00000,,,
transaction,db426dd1-65b4-43dc-bd49-cdac25587552,posted,Manly Maths Tutor Wages,201.00,0b107c33-e858-4bbd-abba-f757ae4da1fc,613.16,credit,transfer,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-01-14T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/db426dd1-65b4-43dc-bd49-cdac25587552,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/0b107c33-e858-4bbd-abba-f757ae4da1fc,https://au-api.basiq.io/institutions/AU00000,,,
transaction,e96e41e3-bb89-41eb-a377-8722e60e8e89,posted,TFR Acc14000 TO 12389,-500.00,0b107c33-e858-4bbd-abba-f757ae4da1fc,412.16,debit,transfer,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-01-13T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/e96e41e3-bb89-41eb-a377-8722e60e8e89,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/0b107c33-e858-4bbd-abba-f757ae4da1fc,https://au-api.basiq.io/institutions/AU00000,,,
transaction,569115c1-da9c-4ef8-b0e2-37b4beb0e971,posted,AGL RETAIL ENERGY LTD,-160.00,0b107c33-e858-4bbd-abba-f757ae4da1fc,912.16,debit,payment,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-01-11T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/569115c1-da9c-4ef8-b0e2-37b4beb0e971,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/0b107c33-e858-4bbd-abba-f757ae4da1fc,https://au-api.basiq.io/institutions/AU00000,,Electricity Distribution,263
transaction,d3f1291f-096d-4f21-9a87-840024a647c5,posted,AGL RETAIL ENERGY LTD (GAS),-92.00,0b107c33-e858-4bbd-abba-f757ae4da1fc,1072.16,debit,payment,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-01-11T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/d3f1291f-096d-4f21-9a87-840024a647c5,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/0b107c33-e858-4bbd-abba-f757ae4da1fc,https://au-api.basiq.io/institutions/AU00000,,Electricity Distribution,263
transaction,883cd598-d952-433f-ba69-33a0e59d88d2,posted,Wdl ATM WESTPAC IGA BALGOWLAH  BALGOWL        AU,-100.00,0b107c33-e858-4bbd-abba-f757ae4da1fc,1164.16,debit,cash-withdrawal,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-01-03T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/883cd598-d952-433f-ba69-33a0e59d88d2,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/0b107c33-e858-4bbd-abba-f757ae4da1fc,https://au-api.basiq.io/institutions/AU00000,,,
transaction,498efa67-86f7-4e07-a5d4-74470ed81f43,posted,Non Hooli ATM Withdrawal Fee,-2.50,0b107c33-e858-4bbd-abba-f757ae4da1fc,1264.16,debit,bank-fee,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-01-03T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/498efa67-86f7-4e07-a5d4-74470ed81f43,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/0b107c33-e858-4bbd-abba-f757ae4da1fc,https://au-api.basiq.io/institutions/AU00000,,,
transaction,0d469890-6c6a-4acc-a38e-f0cb8e26b06c,posted,Transfer Platnm Homeloan 346454,3972.50,2df58481-c77a-40b1-8249-949cb3ea9670,-355695.25,credit,loan-repayment,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-03-30T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/0d469890-6c6a-4acc-a38e-f0cb8e26b06c,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/2df58481-c77a-40b1-8249-949cb3ea9670,https://au-api.basiq.io/institutions/AU00000,,,
transaction,6e0f7b0d-8302-4284-b6df-3cb6d9b45e89,posted,Mortgage Interest Payment 746833,-3638.50,2df58481-c77a-40b1-8249-949cb3ea9670,-359667.75,debit,loan-interest,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-03-19T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/6e0f7b0d-8302-4284-b6df-3cb6d9b45e89,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/2df58481-c77a-40b1-8249-949cb3ea9670,https://au-api.basiq.io/institutions/AU00000,,,
