type,id,status,description,amount,account,balance,direction,class,institution,connection,enrich,transactionDate,postDate,subClass,links.self,links.account,links.institution,links.connection,subClass.title,subClass.code
transaction,67a9bc6e-8afb-4fee-a180-e02291fbc4f2,posted,TFR From Transaction to CC Acc 13,-9301.00,0b107c33-e858-4bbd-abba-f757ae4da1fc,13696.16,debit,transfer,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-05-30T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/67a9bc6e-8afb-4fee-a180-e02291fbc4f2,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/0b107c33-e858-4bbd-abba-f757ae4da1fc,https://au-api.basiq.io/institutions/AU00000,,,
transaction,3ee2384d-bd8e-4908-9d0c-78924880d4b0,posted,Payroll WFRMS 15439393,15985.00,0b107c33-e858-4bbd-abba-f757ae4da1fc,22997.16,credit,transfer,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-05-30T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/3ee2384d-bd8e-4908-9d0c-78924880d4b0,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/0b107c33-e858-4bbd-abba-f757ae4da1fc,https://au-api.basiq.io/institutions/AU00000,,,
transaction,b7b4c90a-97db-49c1-b737-3b0e2bd3ce39,posted,Manly Maths Tutor Wages,201.00,0b107c33-e858-4bbd-abba-f757ae4da1fc,7012.16,credit,transfer,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-05-17T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/b7b4c90a-97db-49c1-b737-3b0e2bd3ce39,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/0b107c33-e858-4bbd-abba-f757ae4da1fc,https://au-api.basiq.io/institutions/AU00000,,,
transaction,5c35f3c8-e256-4b4d-8f34-374902a17e05,posted,Manly Maths Tutor Wages,201.00,0b107c33-e858-4bbd-abba-f757ae4da1fc,6811.16,credit,transfer,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-05-15T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/5c35f3c8-e256-4b4d-8f34-374902a17e05,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/0b107c33-e858-4bbd-abba-f757ae4da1fc,https://au-api.basiq.io/institutions/AU00000,,,
transaction,1e6dfecc-487e-4769-a589-2ec22d0e7a69,posted,TFR Acc14000 TO 12389,-500.00,0b107c33-e858-4bbd-abba-f757ae4da1fc,6610.16,debit,transfer,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-05-14T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/1e6dfecc-487e-4769-a589-2ec22d0e7a69,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/0b107c33-e858-4bbd-abba-f757ae4da1fc,https://au-api.basiq.io/institutions/AU00000,,,
transaction,63566e5b-e521-4cfe-a785-885e2a962b0d,posted,AGL RETAIL ENERGY LTD,-160.00,0b107c33-e858-4bbd-abba-f757ae4da1fc,7110.16,debit,payment,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-05-11T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/63566e5b-e521-4cfe-a785-885e2a962b0d,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/0b107c33-e858-4bbd-abba-f757ae4da1fc,https://au-api.basiq.io/institutions/AU00000,,Electricity Distribution,263
transaction,d2a3fe85-f937-43e7-bf24-949356f562cf,posted,AGL RETAIL ENERGY LTD (GAS),-69.00,0b107c33-e858-4bbd-abba-f757ae4da1fc,7270.16,debit,payment,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-05-11T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/d2a3fe85-f937-43e7-bf24-949356f562cf,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/0b107c33-e858-4bbd-abba-f757ae4da1fc,https://au-api.basiq.io/institutions/AU00000,,Electricity Distribution,263
transaction,c24ab81b-2867-49a4-ad18-99388a8cf72e,posted,Transfer Platnm Homeloan 346454,-3965.00,0b107c33-e858-4bbd-abba-f757ae4da1fc,7339.16,debit,transfer,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-04-30T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/c24ab81b-2867-49a4-ad18-99388a8cf72e,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/0b107c33-e858-4bbd-abba-f757ae4da1fc,https://au-api.basiq.io/institutions/AU00000,,,
transaction,d32c9c29-3132-4738-a649-aca2da02c69b,posted,TFR From Transaction to CC Acc 13,-9293.50,0b107c33-e858-4bbd-abba-f757ae4da1fc,11304.16,debit,transfer,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-04-29T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/d32c9c29-3132-4738-a649-aca2da02c69b,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/0b107c33-e858-4bbd-abba-f757ae4da1fc,https://au-api.basiq.io/institutions/AU00000,,,
transaction,100d6e9b-18cd-49fc-8cf7-7c790e7b57e8,posted,Payroll WFRMS 15439393,15985.00,0b107c33-e858-4bbd-abba-f757ae4da1fc,20597.66,credit,transfer,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-04-29T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/100d6e9b-18cd-49fc-8cf7-7c790e7b57e8,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/0b107c33-e858-4bbd-abba-f757ae4da1fc,https://au-api.basiq.io/institutions/AU00000,,,
transaction,5eb35e39-e5f0-4b44-8347-e39505962662,posted,Manly Maths Tutor Wages,201.00,0b107c33-e858-4bbd-abba-f757ae4da1fc,4612.66,credit,transfer,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-04-18T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/5eb35e39-e5f0-4b44-8347-e39505962662,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/0b107c33-e858-4bbd-abba-f757ae4da1fc,https://au-api.basiq.io/institutions/AU00000,,,
transaction,af960d6c-bf9d-4746-98e4-03aa54e9de0c,posted,Manly Maths Tutor Wages,201.00,0b107c33-e858-4bbd-abba-f757ae4da1fc,4411.66,credit,transfer,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-04-14T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/af960d6c-bf9d-4746-98e4-03aa54e9de0c,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/0b107c33-e858-4bbd-abba-f757ae4da1fc,https://au-api.basiq.io/institutions/AU00000,,,
transaction,8912aa5c-532b-45b7-8234-2e751e8f5907,posted,TFR Acc14000 TO 12389,-500.00,0b107c33-e858-4bbd-abba-f757ae4da1fc,4210.66,debit,transfer,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-04-13T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/8912aa5c-532b-45b7-8234-2e751e8f5907,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/0b107c33-e858-4bbd-abba-f757ae4da1fc,https://au-api.basiq.io/institutions/AU00000,,,
transaction,adfdfd4f-2a10-46a1-b65a-7f4ad45ac25f,posted,AGL RETAIL ENERGY LTD,-160.00,0b107c33-e858-4bbd-abba-f757ae4da1fc,4710.66,debit,payment,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-04-11T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/adfdfd4f-2a10-46a1-b65a-7f4ad45ac25f,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/0b107c33-e858-4bbd-abba-f757ae4da1fc,https://au-api.basiq.io/institutions/AU00000,,Electricity Distribution,263
transaction,df23acd0-b269-439c-b453-b2e06af236d1,posted,AGL RETAIL ENERGY LTD (GAS),-69.00,0b107c33-e858-4bbd-abba-f757ae4da1fc,4870.66,debit,payment,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-04-11T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/df23acd0-b269-439c-b453-b2e06af236d1,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/0b107c33-e858-4bbd-abba-f757ae4da1fc,https://au-api.basiq.io/institutions/AU00000,,Electricity Distribution,263
transaction,84771b03-8594-406b-94b9-b487bc36e9d5,posted,Wdl ATM WESTPAC IGA BALGOWLAH  BALGOWL        AU,-200.00,0b107c33-e858-4bbd-abba-f757ae4da1fc,4939.66,debit,cash-withdrawal,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-04-07T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/84771b03-8594-406b-94b9-b487bc36e9d5,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/0b107c33-e858-4bbd-abba-f757ae4da1fc,https://au-api.basiq.io/institutions/AU00000,,,
transaction,364be2dc-95d8-475b-aaf2-b6d25dc9a517,posted,Non Hooli ATM Withdrawal Fee,-2.50,0b107c33-e858-4bbd-abba-f757ae4da1fc,5139.66,debit,bank-fee,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-04-07T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/364be2dc-95d8-475b-aaf2-b6d25dc9a517,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/0b107c33-e858-4bbd-abba-f757ae4da1fc,https://au-api.basiq.io/institutions/AU00000,,,
transaction,8c2363fd-0608-4a12-b7b2-9804b5b32351,posted,Wdl ATM WESTPAC IGA BALGOWLAH  BALGOWL        AU,-200.00,0b107c33-e858-4bbd-abba-f757ae4da1fc,5142.16,debit,cash-withdrawal,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-04-07T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/8c2363fd-0608-4a12-b7b2-9804b5b32351,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/0b107c33-e858-4bbd-abba-f757ae4da1fc,https://au-api.basiq.io/institutions/AU00000,,,
transaction,614d0f7a-f6b3-4569-b1cc-799d43872843,posted,Non Hooli ATM Withdrawal Fee,-2.50,0b107c33-e858-4bbd-abba-f757ae4da1fc,5342.16,debit,bank-fee,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-04-07T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/614d0f7a-f6b3-4569-b1cc-799d43872843,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/0b107c33-e858-4bbd-abba-f757ae4da1fc,https://au-api.basiq.io/institutions/AU00000,,,
transaction,a2c170bd-82cc-4e1d-bad5-a3d132068345,posted,Wdl ATM WESTPAC IGA BALGOWLAH  BALGOWL        AU,-200.00,0b107c33-e858-4bbd-abba-f757ae4da1fc,5344.66,debit,cash-withdrawal,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-04-07T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/a2c170bd-82cc-4e1d-bad5-a3d132068345,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/0b107c33-e858-4bbd-abba-f757ae4da1fc,https://au-api.basiq.io/institutions/AU00000,,,
transaction,3339f84e-cc53-4669-9ba4-a1aee48b0477,posted,Non Hooli ATM Withdrawal Fee,-2.50,0b107c33-e858-4bbd-abba-f757ae4da1fc,5544.66,debit,bank-fee,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-04-07T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/3339f84e-cc53-4669-9ba4-a1aee48b0477,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/0b107c33-e858-4bbd-abba-f757ae4da1fc,https://au-api.basiq.io/institutions/AU00000,,,
transaction,a4228629-1096-45be-892d-b0984d5ff44a,posted,Wdl ATM WESTPAC IGA BALGOWLAH  BALGOWL        AU,-450.00,0b107c33-e858-4bbd-abba-f757ae4da1fc,5547.16,debit,cash-withdrawal,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-04-04T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/a4228629-1096-45be-892d-b0984d5ff44a,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/0b107c33-e858-4bbd-abba-f757ae4da1fc,https://au-api.basiq.io/institutions/AU00000,,,
transaction,e31cbe72-f8a1-49a5-bc10-3e70cf7e6270,posted,Non Hooli ATM Withdrawal Fee,-2.50,0b107c33-e858-4bbd-abba-f757ae4da1fc,5997.16,debit,bank-fee,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-04-04T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/e31cbe72-f8a1-49a5-bc10-3e70cf7e6270,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/0b107c33-e858-4bbd-abba-f757ae4da1fc,https://au-api.basiq.io/institutions/AU00000,,,
transaction,e4d937d7-a059-4409-8bae-7fde4d99bbb6,posted,Wdl ATM WESTPAC IGA BALGOWLAH  BALGOWL        AU,-300.00,0b107c33-e858-4bbd-abba-f757ae4da1fc,5999.66,debit,cash-withdrawal,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-04-04T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/e4d937d7-a059-4409-8bae-7fde4d99bbb6,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/0b107c33-e858-4bbd-abba-f757ae4da1fc,https://au-api.basiq.io/institutions/AU00000,,,
transaction,b0760801-91a8-460c-b04b-a0512306bc73,posted,Non Hooli ATM Withdrawal Fee,-2.50,0b107c33-e858-4bbd-abba-f757ae4da1fc,6299.66,debit,bank-fee,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-04-04T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/b0760801-91a8-460c-b04b-a0512306bc73,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/0b107c33-e858-4bbd-abba-f757ae4da1fc,https://au-api.basiq.io/institutions/AU00000,,,
transaction,9c147466-f1af-4bdc-ba2a-114dc80b3911,posted,Wdl ATM CBA ATM  BALGOWLAH A    NSW 210901   AUS,-200.00,0b107c33-e858-4bbd-abba-f757ae4da1fc,6302.16,debit,cash-withdrawal,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-04-04T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/9c147466-f1af-4bdc-ba2a-114dc80b3911,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/0b107c33-e858-4bbd-abba-f757ae4da1fc,https://au-api.basiq.io/institutions/AU00000,,,
transaction,3e8064a6-a6eb-4f9d-9508-8b41c223b4fc,posted,Transfer Platnm Homeloan 346454,3950.00,2df58481-c77a-40b1-8249-949cb3ea9670,-354783.25,credit,loan-repayment,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-06-28T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/3e8064a6-a6eb-4f9d-9508-8b41c223b4fc,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/2df58481-c77a-40b1-8249-949cb3ea9670,https://au-api.basiq.io/institutions/AU00000,,,
transaction,48559015-fe47-4c77-9fa9-040d91c6467c,posted,Mortgage Interest Payment 746833,-3661.50,2df58481-c77a-40b1-8249-949cb3ea9670,-358733.25,debit,loan-interest,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-06-19T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/48559015-fe47-4c77-9fa9-040d91c6467c,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/2df58481-c77a-40b1-8249-949cb3ea9670,https://au-api.basiq.io/institutions/AU00000,,,
transaction,e7a4faf2-4e74-41aa-a1f7-89fc32c83ae1,posted,Transfer Platnm Homeloan 346454,3957.50,2df58481-c77a-40b1-8249-949cb3ea9670,-355071.75,credit,loan-repayment,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-05-31T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/e7a4faf2-4e74-41aa-a1f7-89fc32c83ae1,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/2df58481-c77a-40b1-8249-949cb3ea9670,https://au-api.basiq.io/institutions/AU00000,,,
transaction,3a658461-f71f-4228-9ca0-ccccb900f61f,posted,Mortgage Interest Payment 746833,-3653.25,2df58481-c77a-40b1-8249-949cb3ea9670,-359029.25,debit,loan-interest,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-05-19T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/3a658461-f71f-4228-9ca0-ccccb900f61f,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/2df58481-c77a-40b1-8249-949cb3ea9670,https://au-api.basiq.io/institutions/AU00000,,,
transaction,a2999797-2d7f-4e65-8743-437203f9e650,posted,Transfer Platnm Homeloan 346454,3965.00,2df58481-c77a-40b1-8249-949cb3ea9670,-355376.00,credit,loan-repayment,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-04-30T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/a2999797-2d7f-4e65-8743-437203f9e650,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/2df58481-c77a-40b1-8249-949cb3ea9670,https://au-api.basiq.io/institutions/AU00000,,,
