type,id,status,description,amount,account,balance,direction,class,institution,connection,enrich,transactionDate,postDate,subClass,links.self,links.account,links.institution,links.connection,subClass.title,subClass.code
transaction,2be78ea6-8a3e-4666-b4a6-a29381908185,posted,TFR Acc14000 TO 12389,-500.00,0b107c33-e858-4bbd-abba-f757ae4da1fc,5808.11,debit,transfer,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-12-12T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/2be78ea6-8a3e-4666-b4a6-a29381908185,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/0b107c33-e858-4bbd-abba-f757ae4da1fc,https://au-api.basiq.io/institutions/AU00000,,,
transaction,31afbaa1-0139-459c-b5cd-04f1e836652f,posted,AGL RETAIL ENERGY LTD,-95.00,0b107c33-e858-4bbd-abba-f757ae4da1fc,6308.11,debit,payment,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-12-09T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/31afbaa1-0139-459c-b5cd-04f1e836652f,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/0b107c33-e858-4bbd-abba-f757ae4da1fc,https://au-api.basiq.io/institutions/AU00000,,Electricity Distribution,263
transaction,d5e84ba7-6e5c-4054-abc7-0ffc48935e72,posted,AGL RETAIL ENERGY LTD,-78.00,0b107c33-e858-4bbd-abba-f757ae4da1fc,6403.11,debit,payment,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-12-09T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/d5e84ba7-6e5c-4054-abc7-0ffc48935e72,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/0b107c33-e858-4bbd-abba-f757ae4da1fc,https://au-api.basiq.io/institutions/AU00000,,Electricity Distribution,263
transaction,2e29cc43-c835-4aa4-b392-5cb7eaeefee6,posted,Transfer Platnm Homeloan 346454,-3912.50,0b107c33-e858-4bbd-abba-f757ae4da1fc,6481.11,debit,transfer,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-11-28T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/2e29cc43-c835-4aa4-b392-5cb7eaeefee6,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/0b107c33-e858-4bbd-abba-f757ae4da1fc,https://au-api.basiq.io/institutions/AU00000,,,
transaction,c74e183a-8ca1-4b08-aca4-4b8d70feff68,posted,TFR From Transaction to CC Acc 13,-9346.00,0b107c33-e858-4bbd-abba-f757ae4da1fc,10393.61,debit,transfer,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-11-27T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/c74e183a-8ca1-4b08-aca4-4b8d70feff68,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/0b107c33-e858-4bbd-abba-f757ae4da1fc,https://au-api.basiq.io/institutions/AU00000,,,
transaction,2b50dd19-3454-438b-8158-08315029ad3f,posted,Payroll WFRMS 15439393,17098.00,0b107c33-e858-4bbd-abba-f757ae4da1fc,19739.61,credit,transfer,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-11-27T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/2b50dd19-3454-438b-8158-08315029ad3f,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/0b107c33-e858-4bbd-abba-f757ae4da1fc,https://au-api.basiq.io/institutions/AU00000,,,
transaction,a1c27b51-a9a8-4f89-92e5-411b1ae5fa17,posted,Manly Maths Tutor Wages,201.00,0b107c33-e858-4bbd-abba-f757ae4da1fc,2641.61,credit,transfer,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-11-15T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/a1c27b51-a9a8-4f89-92e5-411b1ae5fa17,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/0b107c33-e858-4bbd-abba-f757ae4da1fc,https://au-api.basiq.io/institutions/AU00000,,,
transaction,181ea6ec-faaa-4653-81f5-5fc6bd772714,posted,Wdl ATM WESTPAC IGA BALGOWLAH  BALGOWL        AU,-200.00,0b107c33-e858-4bbd-abba-f757ae4da1fc,2440.61,debit,cash-withdrawal,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-11-14T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/181ea6ec-faaa-4653-81f5-5fc6bd772714,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/0b107c33-e858-4bbd-abba-f757ae4da1fc,https://au-api.basiq.io/institutions/AU00000,,,
transaction,ae060c33-1c39-4ce7-aeea-f37cbe99aa55,posted,Non Hooli ATM Withdrawal Fee,-2.50,0b107c33-e858-4bbd-abba-f757ae4da1fc,2640.61,debit,bank-fee,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-11-14T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/ae060c33-1c39-4ce7-aeea-f37cbe99aa55,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/0b107c33-e858-4bbd-abba-f757ae4da1fc,https://au-api.basiq.io/institutions/AU00000,,,
transaction,e97cb032-9388-4970-9498-1091d8c3f6df,posted,Wdl ATM WESTPAC IGA BALGOWLAH  BALGOWL        AU,-500.00,0b107c33-e858-4bbd-abba-f757ae4da1fc,2643.11,debit,cash-withdrawal,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-11-14T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/e97cb032-9388-4970-9498-1091d8c3f6df,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/0b107c33-e858-4bbd-abba-f757ae4da1fc,https://au-api.basiq.io/institutions/AU00000,,,
transaction,597bfc8e-f838-4929-be93-dc6321b1a956,posted,Non Hooli ATM Withdrawal Fee,-2.50,0b107c33-e858-4bbd-abba-f757ae4da1fc,3143.11,debit,bank-fee,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-11-14T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/597bfc8e-f838-4929-be93-dc6321b1a956,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/0b107c33-e858-4bbd-abba-f757ae4da1fc,https://au-api.basiq.io/institutions/AU00000,,,
transaction,b4c91878-3f39-4036-b510-3f9be6f84750,posted,MANLY WEST SCHOOL,-2530.81,0b107c33-e858-4bbd-abba-f757ae4da1fc,3145.61,debit,payment,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-11-14T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/b4c91878-3f39-4036-b510-3f9be6f84750,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/0b107c33-e858-4bbd-abba-f757ae4da1fc,https://au-api.basiq.io/institutions/AU00000,,School Education,802
transaction,fe180cfc-0bec-4496-a0f7-4207377f365d,posted,MANLY WEST SCHOOL,-101.00,0b107c33-e858-4bbd-abba-f757ae4da1fc,5676.42,debit,payment,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-11-14T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/fe180cfc-0bec-4496-a0f7-4207377f365d,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/0b107c33-e858-4bbd-abba-f757ae4da1fc,https://au-api.basiq.io/institutions/AU00000,,School Education,802
transaction,9492be43-0b6b-44d3-9b47-def5386f5902,posted,Manly Maths Tutor Wages,201.00,0b107c33-e858-4bbd-abba-f757ae4da1fc,5777.42,credit,transfer,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-11-12T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/9492be43-0b6b-44d3-9b47-def5386f5902,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/0b107c33-e858-4bbd-abba-f757ae4da1fc,https://au-api.basiq.io/institutions/AU00000,,,
transaction,0661634b-54b3-49c3-be12-c2a41152d295,posted,TFR Acc14000 TO 12389,-500.00,0b107c33-e858-4bbd-abba-f757ae4da1fc,5576.42,debit,transfer,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-11-11T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/0661634b-54b3-49c3-be12-c2a41152d295,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/0b107c33-e858-4bbd-abba-f757ae4da1fc,https://au-api.basiq.io/institutions/AU00000,,,
transaction,d9066e8f-3539-4b40-ac2e-2dc25d199ddc,posted,AGL RETAIL ENERGY LTD,-95.00,0b107c33-e858-4bbd-abba-f757ae4da1fc,6076.42,debit,payment,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-11-08T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/d9066e8f-3539-4b40-ac2e-2dc25d199ddc,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/0b107c33-e858-4bbd-abba-f757ae4da1fc,https://au-api.basiq.io/institutions/AU00000,,Electricity Distribution,263
transaction,8cee9c72-c5aa-479a-8109-c1a6a1f276c7,posted,AGL RETAIL ENERGY LTD,-78.00,0b107c33-e858-4bbd-abba-f757ae4da1fc,6171.42,debit,payment,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-11-08T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/8cee9c72-c5aa-479a-8109-c1a6a1f276c7,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/0b107c33-e858-4bbd-abba-f757ae4da1fc,https://au-api.basiq.io/institutions/AU00000,,Electricity Distribution,263
transaction,a4e205cf-f1b6-4761-b4b0-ee1cbd619fd0,posted,V9193 04/07 FOREIGN CURRENCY TRAN FEE     Ref: 74973807186,-2.02,0b107c33-e858-4bbd-abba-f757ae4da1fc,6249.42,debit,bank-fee,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-11-03T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/a4e205cf-f1b6-4761-b4b0-ee1cbd619fd0,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/0b107c33-e858-4bbd-abba-f757ae4da1fc,https://au-api.basiq.io/institutions/AU00000,,,
transaction,bbaea36c-4a61-4ad2-809d-6e3e1f9d2172,posted,V9193 04/07 FOREIGN CURRENCY TRAN FEE     Ref: 74974007186,-1.31,0b107c33-e858-4bbd-abba-f757ae4da1fc,6251.44,debit,bank-fee,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-11-03T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/bbaea36c-4a61-4ad2-809d-6e3e1f9d2172,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/0b107c33-e858-4bbd-abba-f757ae4da1fc,https://au-api.basiq.io/institutions/AU00000,,,
transaction,09bc778e-3bb6-497b-bdbb-647192cc2772,posted,Transfer Platnm Homeloan 346454,-3920.00,0b107c33-e858-4bbd-abba-f757ae4da1fc,6252.75,debit,transfer,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-10-28T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/09bc778e-3bb6-497b-bdbb-647192cc2772,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/0b107c33-e858-4bbd-abba-f757ae4da1fc,https://au-api.basiq.io/institutions/AU00000,,,
transaction,749436d9-7593-4f7c-a84c-fb86d6c0871e,posted,TFR From Transaction to CC Acc 13,-9338.50,0b107c33-e858-4bbd-abba-f757ae4da1fc,10172.75,debit,transfer,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-10-27T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/749436d9-7593-4f7c-a84c-fb86d6c0871e,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/0b107c33-e858-4bbd-abba-f757ae4da1fc,https://au-api.basiq.io/institutions/AU00000,,,
transaction,fc8d9902-4b3c-4f4e-941c-d498eb4b8d39,posted,Payroll WFRMS 15439393,15985.00,0b107c33-e858-4bbd-abba-f757ae4da1fc,19511.25,credit,transfer,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-10-27T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/fc8d9902-4b3c-4f4e-941c-d498eb4b8d39,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/0b107c33-e858-4bbd-abba-f757ae4da1fc,https://au-api.basiq.io/institutions/AU00000,,,
transaction,578a2167-4aa3-4e7f-8e0c-f0c342bcda5b,posted,Wdl ATM WES IGA BALGOWLAH HGT  BALGOWL        AU,-200.00,0b107c33-e858-4bbd-abba-f757ae4da1fc,3526.25,debit,cash-withdrawal,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-10-18T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/578a2167-4aa3-4e7f-8e0c-f0c342bcda5b,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/0b107c33-e858-4bbd-abba-f757ae4da1fc,https://au-api.basiq.io/institutions/AU00000,,,
transaction,fe79243a-3cf7-4e11-8e67-3184eb3de9a0,posted,Non Hooli ATM Withdrawal Fee,-2.50,0b107c33-e858-4bbd-abba-f757ae4da1fc,3726.25,debit,bank-fee,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-10-18T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/fe79243a-3cf7-4e11-8e67-3184eb3de9a0,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/0b107c33-e858-4bbd-abba-f757ae4da1fc,https://au-api.basiq.io/institutions/AU00000,,,
transaction,9ecf1a23-9f87-4493-9f5d-dd825d29f7e5,posted,Manly Maths Tutor Wages,201.00,0b107c33-e858-4bbd-abba-f757ae4da1fc,3728.75,credit,transfer,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-10-17T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/9ecf1a23-9f87-4493-9f5d-dd825d29f7e5,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/0b107c33-e858-4bbd-abba-f757ae4da1fc,https://au-api.basiq.io/institutions/AU00000,,,
transaction,30997a29-7e9e-45c9-a2ed-0ceb62fd038b,posted,MANLY WEST SCHOOL,-2530.81,0b107c33-e858-4bbd-abba-f757ae4da1fc,3527.75,debit,payment,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-10-17T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/30997a29-7e9e-45c9-a2ed-0ceb62fd038b,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/0b107c33-e858-4bbd-abba-f757ae4da1fc,https://au-api.basiq.io/institutions/AU00000,,School Education,802
transaction,a43c3659-07b7-4bb3-b0d2-f980b91c48b2,posted,MANLY WEST SCHOOL,-101.00,0b107c33-e858-4bbd-abba-f757ae4da1fc,6058.56,debit,payment,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-10-17T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/a43c3659-07b7-4bb3-b0d2-f980b91c48b2,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/0b107c33-e858-4bbd-abba-f757ae4da1fc,https://au-api.basiq.io/institutions/AU00000,,School Education,802
transaction,acea410f-a998-4b6b-a741-c691e10b9f2a,posted,Manly Maths Tutor Wages,201.00,0b107c33-e858-4bbd-abba-f757ae4da1fc,6159.56,credit,transfer,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-10-13T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/acea410f-a998-4b6b-a741-c691e10b9f2a,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/0b107c33-e858-4bbd-abba-f757ae4da1fc,https://au-api.basiq.io/institutions/AU00000,,,
transaction,7c5a45fa-291e-4a38-9d86-e25fe1cc542c,posted,TFR Acc14000 TO 12389,-500.00,0b107c33-e858-4bbd-abba-f757ae4da1fc,5958.56,debit,transfer,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-10-12T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/7c5a45fa-291e-4a38-9d86-e25fe1cc542c,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/0b107c33-e858-4bbd-abba-f757ae4da1fc,https://au-api.basiq.io/institutions/AU00000,,,
transaction,265d3135-23d7-4a14-bfc6-699879c0596d,posted,AGL RETAIL ENERGY LTD (GAS),-95.00,0b107c33-e858-4bbd-abba-f757ae4da1fc,6458.56,debit,payment,AU00000,5453f0a3-083c-43c6-9086-adfe94df9918,,,2022-10-11T00:00:00Z,,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/transactions/265d3135-23d7-4a14-bfc6-699879c0596d,https://au-api.basiq.io/users/11103cba-4a08-4397-84a5-22ac125ed2f6/accounts/0b107c33-e858-4bbd-abba-f757ae4da1fc,https://au-api.basiq.io/institutions/AU00000,,Electricity Distribution,263
